Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
Bone marrow derived hMSC_d0,CT,-,-,mesenchymal stem cell of the bone marrow,-,bone marrow,bone marrow,-,bone marrow
SGBS,CT,-,adherent cell culture growth mode,stromal cell,cultured cell,adipose tissue,obsolete villus,-,apical meristem
Crc Cell,CT,-,-,colon epithelial cell,cell,colorectum,-,colorectal cancer cell,colorectal cancer cell
Renal Glomerular Endothelial Cells donor2,CT,-,immortal mouse cell line cell,glomerular endothelial cell,macrophage,glomerular capillary,feather,glomerular endothelial cell,amnion
round spermatids,CT,-,-,spermatid,-,testis,obsolete fat body,spermatid,-
Smooth Muscle Cells - Umbilical Artery donor3,CT,-,-,smooth muscle cell of the umbilical artery,-,umbilical smooth muscle,umbilical smooth muscle,-,umbilical artery
LTED_breast_cancer,CT,-,-,mammary gland epithelial cell,-,breast,breast,-,breast
Foreskin melanocyte,CT,-,foreskin melanocyte,foreskin melanocyte,foreskin melanocyte,prepuce of penis,prepuce of penis,foreskin melanocyte cell line,foreskin melanocyte cell line
MyoFibrob_B,CT,-,ATCC cell line cell,myofibroblast cell,male germ cell,connective tissue,major vestibular gland,myofibroblast,MH1C1 cell
primary-glioblastoma,CT,-,cell line cell culturing,glial cell,cell,central nervous system,feather,glioblastoma cell line,"tissues, cell types and enzyme sources"
Capillary_1_E,CT,-,-,capillary endothelial cell,-,endothelium of capillary,endothelium of capillary,capillary endothelial cell,
FX52 iPSCs dC-T,CT,-,immortal muscle precursor cell line cell,pluripotent stem cell,mucus secreting cell,-,skin epidermis,-,bronchoalveolar lavage fluid
LCL_lymphoblastoid_cell_line_ETOH,CT,-,primary cultured cell,lymphoblast,primary cultured cell,blood,-,lymphoblastoid cell line,-
Human Embryos,CT,-,cell line cell culturing,embryonic cell (metazoa),cell,embryo,follicular fluid,embryo,BHK-21 cell
Peripheral_Blood_Mononuclear_Primary_Cells,CT,-,-,peripheral blood mononuclear cell,-,blood,blood,peripheral blood mononuclear cell,blood
Syn_vil_cytoTrophobs_1,CT,-,immortal neuroendocrine cell line cell,stem cell,epithelial cell,placenta,,-,carcinoma cell line
bipolar neuron,CT,-,-,bipolar neuron,bipolar neuron,nervous system,-,bipolar cell,bipolar cell
B_B,CT,-,immortal human T cell line cell,B cell,obsolete cell by class,blood,anatomical wall,B-lymphocyte,culture condition:-induced cell
Vascular_endothelial_spleen,CT,-,cell line cell culturing,splenic endothelial cell,-,spleen,spleen,-,spleen
Neurons donor2,CT,-,immortal neuroendocrine cell line cell,neuron,granule cell,nervous system,pericardial sac,neuron,amoebocyte
HEMn,CT,-,cell line,epidermal melanocyte,obsolete glial cell (sensu Nematoda and Protostomia),skin epidermis,forelimb wing,-,sense organ
M0_CB,CT,-,cell line cell,macrophage,obsolete immortal cell line cell,blood,naris,-,"culture condition:2,5-dihydroxybenzoate-grown cell"
CD34_cells_ERYTH_BIO,CT,-,cell line cell culturing,erythroid lineage cell,cell,bone marrow,processual entity,erythroid cell,"tissues, cell types and enzyme sources"
CD8 Naive 8pool,CT,-,adherent cell culture growth mode,"naive thymus-derived CD8-positive, alpha-beta T cell",macrophage,thymus,-,-,-
Vascular Endothelial Cell,CT,-,-,endothelial cell of vascular tree,endothelial cell of vascular tree,endothelium,-,vascular endothelial cell,vascular endothelial cell
Mesothelial Cells donor1,CT,-,immortal neuronal stem cell line cell,mesothelial cell,epithelial cell,serous cavity,,-,blood
Monocyte_2,CT,-,-,monocyte,monocyte,blood,-,monocyte,monocyte
Preadipocyte - subcutaneous donor2,CT,-,-,preadipocyte,preadipocyte,subcutaneous adipose tissue,-,preadipocyte,preadipocyte
GBM,CT,-,GBM cell,glial cell,-,central nervous system,glomerular basement membrane,glioblastoma multiforme cell,-
Pre-B,CT,-,-,precursor B cell,-,bone marrow,pigmented layer of retina,pre-B-lymphocyte,-
Induced Pluripotent Stem Cells,CT,induced pluripotent stem cell line cell,cell line cell culturing,pluripotent stem cell,cell,-,organ,hiPSC cell,stem
Lens Epithelial Cells donor3,CT,-,-,lens epithelial cell,lens epithelial cell,epithelium of lens,lens of camera-type eye,-,lens
Im-GCT-3504_G34W,CT,-,GCT cell,-,-,bone tissue,processual entity,-,-
CD8_Naive_Primary_Cells,CT,-,immortal human cell line cell,"naive thymus-derived CD8-positive, alpha-beta T cell",macrophage,thymus,meninx,-,midbrain
MPAL5_T1,CT,-,immortal muscle spindle-derived cell line cell,hematopoietic cell,obsolete immortal cell line cell,blood,anatomical space,-,zona fasciculata
CD14+ monocytes - treated with IFN + N-hexane donor2,CT,-,cell line cell culturing,CD14-positive monocyte,cell,blood,processual entity,monocyte,"tissues, cell types and enzyme sources"
Fibroblast - Cardiac donor3,CT,-,-,fibroblast of cardiac tissue,fibroblast of cardiac tissue,heart,-,cardiofibroblast,cardiofibroblast
CD19donorA,CT,-,immortal human cell line cell,"B cell, CD19-positive",hematopoietic stem cell,blood,major vestibular gland,B-lymphocyte,adrenal cortex
CD4-pos,CT,-,-,CD4-positive helper T cell,-,immune system,parieto-occipital sulcus,helper T-lymphocyte,-
CD3,CT,-,immortal precursor B cell line cell,mature T cell,obsolete T lymphoblast,immune system,vas deferens,-,bladder
High-grade serous ovarian cancer,CT,-,cell line cell culturing,ovarian surface epithelial cell,-,ovary,processual entity,-,"tissues, cell types and enzyme sources"
hepatocyte,CT,-,-,hepatocyte,hepatocyte,liver,-,hepatocyte,hepatocyte
tamoxifen_EC5,CT,-,clusters in suspension cell line culturing,epithelial cell of uterus,cell,endometrium,processual entity,-,"tissues, cell types and enzyme sources"
HBE,CT,-,immortal neuronal stem cell line cell,bronchial epithelial cell,obsolete T lymphoblast,bronchus,somatic nervous system,-,apical meristem
Pancreatic_tumor_associated_fibroblasts_B009B_untreated,CT,-,immortal hybrid cell line cell,pancreatic stellate cell,obsolete T lymphoblast,pancreas,UBERON_0000027,-,breast cancer cell
Normal Human Astrocyte,CT,-,-,astrocyte,astrocyte,central nervous system,-,astrocyte,astrocyte
Endothelial Cells - Microvascular donor1,CT,-,immortal hybrid cell line cell,microvascular endothelial cell,macrophage,microvascular endothelium,lung,microvascular endothelial cell,aorta
Skeletal Muscle Cells donor5,CT,-,-,cell of skeletal muscle,-,skeletal muscle tissue,skeletal muscle tissue,skeletal muscle cell,skeletal muscle
EX_cerebrum_7,CT,-,-,neuron,-,brain,telencephalon,-,telencephalon
Pericytes donor2,CT,-,immortal Leydig cell line cell,pericyte,duct epithelial cell,connective tissue,skin epidermis,pericyte,sense organ
Endothelial Cells - Thoracic donor1,CT,-,immortal mesenchymal cell line cell,endothelial cell,endothelial cell,endothelium,sense organ,-,alveolus
Antigen_presenting_thymus,CT,-,-,-,-,thymus,thymus,-,thymus
Acinar_pancreas,CT,-,-,pancreatic acinar cell,-,pancreas,pancreas,pancreatic acinar cell,pancreas
CNCC,CT,-,immortal myofibroblast cell line cell,neural crest cell,primary cultured cell,cranial neural crest,multicellular organism,-,culture condition:2-chloropropionate-grown cell
Sympathoblasts_adrenal,CT,-,-,pluripotent stem cell,-,embryo,adrenal gland,-,adrenal gland
Thymocytes_thymus_0,CT,-,-,thymocyte,-,thymus,thymus,thymocyte,thymus
Medulloblastoma Cell Lines,CT,-,medulloblastoma cell,neural cell,cell,cerebellum,-,medulloblastoma cell line,-
CD4+ T Cells donor1,CT,-,cell line cell culturing,CD4-positive helper T cell,cell,immune system,processual entity,helper T-lymphocyte,"tissues, cell types and enzyme sources"
Vascular_endothelial_adrenal,CT,-,cell line cell culturing,endothelial cell of vascular tree,-,adrenal gland,adrenal gland,-,adrenal gland
pulmonary arterial smooth muscle cells_PAH2_sictrl,CT,-,-,smooth muscle cell of the pulmonary artery,-,artery smooth muscle tissue,artery smooth muscle tissue,pulmonary artery smooth muscle cell,arterial smooth muscle
Club-C,CT,-,suspension cell line cell,club cell,basket cell,lung,multicellular organism,-,BHK-21 cell
GMP_BM0828,CT,-,-,granulocyte monocyte progenitor cell,granulocyte monocyte progenitor cell,bone marrow,-,-,-
PB1022_mono_singles,CT,-,mouse immortal cell line cell,-,obsolete T lymphoblast,blood,,-,adenoma cell
Hindbrain derived neural stem cells_NS13_H3.3K27M_WT,CT,-,-,neural stem cell,-,hindbrain,hindbrain,neural stem cell,hindbrain
Smooth Muscle Cells - Umbilical Artery donor1,CT,-,-,smooth muscle cell of the umbilical artery,-,umbilical smooth muscle,umbilical smooth muscle,-,smooth muscle
HCASMC_Human_coronary_artery_smooth_muscle_cells,CT,-,-,smooth muscle cell of the coronary artery,-,artery smooth muscle tissue,artery smooth muscle tissue,coronary artery smooth muscle cell,muscle
Fibroblast - Gingival donor2,CT,-,-,fibroblast,fibroblast,gingiva,-,gingival fibroblast,gingival fibroblast
Fibroblast - Dermal donor3,CT,-,-,fibroblast of dermis,fibroblast of dermis,dermis,-,dermal fibroblast,
CD8 Memory 7pool,CT,-,cell line cell culturing,"CD8-positive, alpha-beta memory T cell",cell,immune system,processual entity,-,"tissues, cell types and enzyme sources"
CD14+ monocyte (PB),CT,-,-,CD14-positive monocyte,CD14-positive monocyte,blood,-,monocyte,monocyte
NK_cells_G,CT,-,immortal myofibroblast cell line cell,natural killer cell,epithelial cell,immune system,cutaneous appendage,natural killer cell,BHK-21 cell
Matrix_Fibrob_2_E,CT,-,cell line cell culturing,fibroblast,-,connective tissue,matrix compartment,fibroblast,-
Peripheral Blood Mononuclear Cells donor1,CT,-,-,peripheral blood mononuclear cell,-,blood,blood,peripheral blood mononuclear cell,peripheral blood
myotube originated from skeletal muscle myoblast,CT,-,myotube,myotube,skeletal muscle myoblast,muscle structure,muscle structure,-,myotube
Nucleus Pulposus Cell donor3,CT,-,-,chondrocyte,cell,nucleus pulposus,nucleus pulposus,HNPC cell,
MEP-CD34,CT,-,megakaryocyte-erythroid progenitor cell,megakaryocyte-erythroid progenitor cell,-,bone marrow,-,-,-
Tumor_3_BCC,CT,-,immortal human cell line cell,neoplastic cell,-,-,anatomical structure,-,pheochromocytoma cell line
B_C,CT,-,immortal muscle precursor cell line cell,B cell,primary cultured cell,blood,respiratory tract,B-lymphocyte,intestinal cell line
Stromal_lung_8,CT,-,-,stromal cell,-,lung,lung,-,lung
Club-D,CT,-,immortal myofibroblast cell line cell,club cell,obsolete native cell,lung,major vestibular gland,-,bloodstream form
Goblet_stomach,CT,-,-,gastric goblet cell,-,stomach,stomach,-,stomach
Smooth Muscle Cells - Internal Thoracic Artery donor3,CT,-,-,smooth muscle cell of the internal thoracic artery,-,thoracic aorta smooth muscle tissue,thoracic aorta smooth muscle tissue,-,smooth muscle
umbilical-cord-derived-mesenchymal-stem-cells_SGA_cycle_0,CT,-,cell line cell culturing,mesenchymal stem cell,cell,umbilical cord,processual entity,-,stem
Granule_n_cerebellum,CT,-,-,cerebellar granule cell,-,cerebellum,cerebellum,cerebellar granule cell,cerebellum
Prostate Epithelial Cells donor2,CT,-,-,epithelial cell of prostate,epithelial cell of prostate,prostate gland,prostate gland,prostate cancer cell line,prostate gland
mesenchymal precursor cell - ovarian cancer metastasis donor4,CT,-,-,mesenchymal stem cell,mesenchymal stem cell,ovary,-,mesenchymal stem cell,-
hepatocellular-carcinoma-cell,CT,-,cultured cell,hepatocyte,cultured cell,liver,vas deferens,-,cone
Bronchial Epithelial Cell donor6,CT,-,bronchial epithelial cell,bronchial epithelial cell,-,bronchus,-,bronchial epithelial cell,bronchial epithelial cell
NK_1_BCC,CT,-,cell line cell,natural killer cell,obsolete immortal cell line cell,immune system,naris,natural killer cell,"culture condition:2,5-dihydroxybenzoate-grown cell"
neuron-progenitor,CT,-,-,neural progenitor cell,neuron,nervous system,-,neuron,neuron
STAD,CT,-,immortal endocrine cell line cell,glandular epithelial cell of stomach,cell,stomach,,gastric adenocarcinoma cell,coronary artery
Human Monocytes/Macrophages,CT,-,cell line cell,macrophage,obsolete immortal cell line cell,blood,organ,macrophage,conidiophore
Cardiac progenitor cells,CT,-,mouse immortal cell line cell,muscle precursor cell,phagocyte,heart,visual system,-,blood
Th2_t-infiltrating,CT,-,cell line cell,T-helper 2 cell,obsolete immortal cell line cell,immune system,naris,Th2 cell,-
ILC3,CT,-,cell line cell culturing,group 3 innate lymphoid cell,group 3 innate lymphoid cell,immune system,processual entity,-,-
Preadipocyte - omental donor3,CT,-,preadipocyte,preadipocyte,preadipocyte,omental fat pad,-,preadipocyte,preadipocyte
MPAL4_T1_4,CT,-,cell line cell,hematopoietic cell,obsolete immortal cell line cell,blood,naris,-,"culture condition:2,5-dihydroxybenzoate-grown cell"
CD14_Mono,CT,-,-,CD14-positive monocyte,-,blood,appendage,monocyte,-
IIDP/donor790,CT,-,immortal cat cell line cell,-,cultured cell,endoderm,major vestibular gland,-,culture condition:4-(methoxymethyl)phenol-grown cell
BI_CD8_Memory_7pool,CT,-,cell line cell culturing,"CD8-positive, alpha-beta memory T cell",cell,immune system,anatomical wall,-,"tissues, cell types and enzyme sources"
Adipocyte - subcutaneous donor2,CT,-,-,subcutaneous adipocyte,subcutaneous adipocyte,subcutaneous adipose tissue,-,adipocyte,adipocyte
trophoblast__SynT,CT,-,-,trophoblast cell,-,trophoblast,trophoblast,trophoblast,
Smooth Muscle Cells - Esophageal donor1,CT,-,-,smooth muscle cell,-,smooth muscle of esophagus,smooth muscle of esophagus,-,smooth muscle
primary-monocyte,CT,-,-,monocyte,CD14-positive monocyte,blood,-,monocyte,monocyte
Bone_marrow_derived_macrophage,CT,-,-,macrophage,macrophage,bone marrow,bone tissue,macrophage,marrow
Myeloid_placenta_2,CT,-,-,myeloid cell,-,placenta,placenta,myeloid cell line,placenta
pDC,CT,-,-,plasmacytoid dendritic cell,plasmacytoid dendritic cell,blood,-,plasmacytoid dendritic cell,-
MLS 1765-92,CT,-,immortal frog cell line cell,adipocyte,primary cultured cell,adipose tissue,major vestibular gland,-,culture condition:aniline-grown cell
B lymphoblastoid Cell,CT,-,-,B-lymphoblast,cell,blood,-,B-lymphoblastoid cell,B-lymphoblastoid cell
astrocyte_of_the_spinal_cord,CT,-,-,astrocyte of the spinal cord,astrocyte of the spinal cord,spinal cord,-,astrocyte,astrocyte
hMGLs_WT,CT,-,immortal muscle cell line cell,glial cell,brush border epithelial cell,brain,brain,glial cell,cardia
Hair Follicle Dermal Papilla Cells donor2,CT,-,-,hair follicle dermal papilla cell,-,hair follicle,dermal papilla,hair follicle dermal papilla cell,dermal papilla
CHLA-10,CT,-,suspension cell line cell,bone cell,cell,bone tissue,obsolete cranial structure,-,tendon sheath
CD4+CD25+CD45RA- memory regulatory T cells expanded donor3,CT,-,cell line cell culturing,memory regulatory T cell,cell,immune system,processual entity,-,"tissues, cell types and enzyme sources"
Chondrocyte - re diff donor3,CT,-,chondrocyte,chondrocyte,chondrocyte,cartilage tissue,-,chondrocyte,chondrocyte
CD8+ T Cells donor2,CT,-,immortal human cell line cell,"CD8-positive, alpha-beta T cell",basophilic erythroblast,immune system,oronasal secretion,cytotoxic T-lymphocyte,cambium
CD4_ab_T_Th,CT,-,cell line cell culturing,CD4-positive helper T cell,cell,immune system,processual entity,helper T-lymphocyte,"tissues, cell types and enzyme sources"
Smooth Muscle Cells - Tracheal donor1,CT,-,-,tracheobronchial smooth muscle cell,-,smooth muscle of trachea,smooth muscle of trachea,tracheal smooth muscle cell,smooth muscle
Gingival epithelial cells donor3 (GEA15),CT,-,cell line cell culturing,gingival epithelial cell,gingival epithelial cell,gingival epithelium,bronchial artery,-,-
Astrocyte_Oligo_1,CT,-,astrocyte,glial cell,-,brain,-,astrocyte,astrocyte
primordial-germ-cell-like-cell,CT,-,neural crest derived fibroblast,primordial germ cell,-,gonad,fully formed stage,-,germ
Excitatory_neur_cerebrum_7,CT,-,-,neuron,-,brain,cerebral hemisphere,-,telencephalon
Stromal_intestine_3,CT,-,-,stromal cell,-,intestine,intestine,-,intestine
Synoviocyte donor2,CT,-,-,synovial cell,synovial cell,synovial bursa,-,synoviocyte,synoviocyte
neutrophils,CT,-,mouse immortal cell line cell,neutrophil,keratinizing barrier epithelial cell,blood,pair of lungs,neutrophil,bacteroid
HMEC_human_mammary_epithelial_cells,CT,-,-,mammary gland epithelial cell,mammary gland epithelial cell,breast,-,mammary epithelial cell,-
T_cell_C,CT,-,macrophage,T cell,-,blood,feather,T-lymphocyte,-
Day6 Plasmablast CD23- memory B cell,CT,-,-,plasmablast,plasmablast,immune system,-,B-lymphocyte,B-lymphocyte
Pre_B_healthy,CT,-,-,precursor B cell,-,bone marrow,pigmented layer of retina,pre-B-lymphocyte,-
Ciliated_cells_C,CT,-,cell line cell culturing,ciliated cell,cell,lung,anatomical wall,-,"tissues, cell types and enzyme sources"
Myeloid_heart,CT,-,-,myeloid cell,-,heart,heart,myeloid cell line,heart
neutrophils_US,CT,-,immortal neuroblast cell line cell,neutrophil,brush border epithelial cell,blood,muscle tissue,neutrophil,adductor
breast_tumour_metastasis,CT,-,cell line cell culturing,-,-,breast,breast,breast cancer cell,breast
SGBS_adipocyte,CT,-,-,adipocyte,adipocyte,adipose tissue,-,adipocyte,adipocyte
HUES64 derived CD184+ endoderm,CT,-,-,endodermal cell,-,endoderm,endoderm,-,endoderm
primary-prostate-cancer,CT,-,-,epithelial cell of prostate,-,prostate gland,prostate gland,prostate cancer cell line,
Matrix_Fibrob_2_F,CT,-,cell line cell culturing,fibroblast,cell,connective tissue,matrix compartment,fibroblast,-
migratory langerhans cells donor1,CT,-,cell line co-expression,Langerhans cell,neuron,islet of Langerhans,hematopoietic system,Langerhans cell,-
lower_leg_skin,CT,-,-,epithelial cell,-,lower leg skin,lower leg skin,-,skin
GBM34,CT,GBM cell,mouse immortal cell line cell,glial cell,primary cultured cell,brain,multicellular organism,-,fungal cell line
NHEK-epidermal keratinocyte,CT,-,-,keratinocyte,keratinocyte,skin epidermis,-,NHEK cell,keratinocyte
CRC_myeloid_1,CT,-,immortal myofibroblast cell line cell,myeloid cell,epithelial cell,blood,multicellular organism,myeloid cell line,BG-1 cell
Foreskin Fibroblast Primary Cells skin02,CT,-,foreskin fibroblast,foreskin fibroblast,-,prepuce of penis,prepuce of penis,foreskin fibroblast cell line,foreskin fibroblast cell line
Lymphoid_intestine_0,CT,-,-,lymphocyte,-,intestine,intestine,-,intestine
Th17-IL-10+ Day 0,CT,-,immortal myofibroblast cell line cell,T-helper 17 cell,bone matrix secreting cell,immune system,vas deferens,Th17 cell,bladder
CD34,CT,-,-,hematopoietic stem cell,-,bone marrow,tube,hematopoietic stem cell,-
Thymic_epithelial_thymus,CT,-,epithelial cell,epithelial cell of thymus,-,thymus,thymus,-,thymus
BI_Adipose_Nuclei,CT,-,-,adipocyte,-,adipose tissue,adipose tissue,-,adipose tissue
Primary T cells from cord blood,CT,-,-,T cell,-,umbilical cord blood,umbilical cord blood,-,umbilical cord blood
CD14-positive-monocyte,CT,-,-,CD14-positive monocyte,CD14-positive monocyte,blood,-,monocyte,monocyte
effector memory CD4+ alpha-beta T cell,CT,-,-,"effector memory CD4-positive, alpha-beta T cell","effector memory CD4-positive, alpha-beta T cell",immune system,-,T-lymphocyte,T-lymphocyte
Mesothelial_intestine,CT,-,-,mesothelial cell,-,intestine,intestine,-,intestine
