Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
Detroit562,CL,CLO_0002752,CLO_0002887,CL_0002251,CL_0000000,UBERON_0006562,UBERON_0000000,-,BTO_0000419
Bladder,A,-,CLO_0002630,CL_1001319,CL_0000193,UBERON_0001255,UBERON_0001255,BTO_0000123,BTO_0000148
mammary_epithelial_cell,CT,-,CLO_0002924,CL_0002327,CL_0000171,UBERON_0000310,UBERON_0000310,BTO_0002768,BTO_0002759
pancreas_37y,A,-,CLO_0000362,-,CL_0000163,UBERON_0001264,UBERON_0001264,BTO_0000988,BTO_0001083
AsPC1-untreated,CL,CLO_0001756,CLO_0002875,CL_0000083,CL_0000000,UBERON_0001264,UBERON_0000000,BTO_0001864,BTO_0000297
Natural Killer Cells donor2,CT,-,CLO_0037317,CL_0000623,CL_0000623,UBERON_0002405,UBERON_0001275,BTO_0000914,BTO_0001989
Be2-C,CL,-,CLO_0007552,CL_0000031,CL_0000000,UBERON_0000955,UBERON_0000000,BTO_0004782,BTO_0000217
SGBS_Simpson_Golabi_Behmel_syndrome_type_1_adipocytes,CT,-,CLO_0002327,CL_0000499,CL_0000136,UBERON_0001013,UBERON_0002385,-,BTO_0000702
HASMC,CT,-,CLO_0007359,CL_0002539,CL_0000590,UBERON_0004178,UBERON_0001135,BTO_0004577,BTO_0000121
CD14+ monocytes - treated with Salmonella donor1,CT,-,CLO_0000270,CL_0001054,CL_0000860,UBERON_0000178,UBERON_0000463,BTO_0000876,BTO_0000671
CD34_adult,CT,-,CLO_0000019,CL_0000037,CL_0000902,UBERON_0002371,UBERON_0002552,BTO_0000725,BTO_0000248
V855,-,-,CLO_0057029,CL_0011108,CL_0000010,UBERON_0001155,UBERON_0001062,-,BTO_0000267
HBL1,CL,CLO_0037256,CLO_0050843,CL_0000236,CL_0000000,UBERON_0000178,UBERON_0000000,BTO_0002522,BTO_0005249
THP-1_untr,CL,CLO_0009348,CLO_0000238,CL_0000576,CL_0001054,UBERON_0000178,UBERON_0000178,BTO_0001370,BTO_0000009
H1-hESC,CL,CLO_0037281,CLO_0030006,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000468,BTO_0006080,BTO_0003195
NCI-H1385,CL,CLO_0007991,CLO_0008249,CL_0000082,CL_0000000,UBERON_0002048,UBERON_0000000,-,BTO_0005067
HCT-116,CL,CLO_0003665,CLO_0007765,CL_0011108,CL_0002320,UBERON_0001155,UBERON_0000000,BTO_0001109,BTO_0002070
CD4_T-cells,CT,-,CLO_0031033,CL_0000492,CL_0000624,UBERON_0002405,UBERON_0009292,BTO_0002417,BTO_0001869
SJNB3,CL,-,CLO_0003280,CL_0000031,CL_0000000,UBERON_0001016,UBERON_0000000,-,BTO_0004238
Keratinocytes,CT,-,CLO_0002329,CL_0000312,CL_0000312,UBERON_0001003,UBERON_0001844,BTO_0000667,BTO_0004559
naive_B_VB,CT,-,CLO_0000238,CL_0000788,CL_0000594,UBERON_0000178,UBERON_0000178,-,BTO_0004092
Dermal fibroblast,CT,-,CLO_0002627,CL_0002551,CL_0000057,UBERON_0002067,UBERON_0002059,BTO_0004419,BTO_0000180
SH-SY5Y_DMSO_3h,CL,CLO_0009015,CLO_0001996,CL_0000031,CL_0002319,UBERON_0002371,UBERON_0000955,BTO_0000793,BTO_0002451
u2os-actd-ps46,CL,CLO_0009454,CLO_0002545,CL_0001035,CL_0000057,UBERON_0002481,UBERON_0000468,BTO_0001938,BTO_0001843
metastatic_prostate_cancer_tissue,CT,-,CLO_0003122,CL_0002231,CL_0000789,UBERON_0002367,UBERON_0001264,-,BTO_0005838
Kasumi-1_acute_myeloblastic_leukemia,CL,CLO_0007069,CLO_0007606,CL_0000763,CL_0000030,UBERON_0000178,UBERON_0010000,BTO_0004136,BTO_0003156
CMP_LS_BM1214,CT,-,CLO_0000568,CL_0000049,CL_0000001,UBERON_0002371,UBERON_0000178,BTO_0004730,BTO_0000001
TAMR_E2,CL,-,CLO_0002315,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0000000,-,BTO_0000000
Osteoblast - differentiated donor1,CT,-,CLO_0000278,CL_0000062,CL_0000062,UBERON_0002481,UBERON_0002168,BTO_0001593,BTO_0000252
chronic myelogenous leukemia cell line:K562 ENCODE biol_rep2,CL,CLO_0007059,CLO_0007004,CL_0000763,CL_0000232,UBERON_0002371,UBERON_0000178,BTO_0000664,BTO_0002077
BI_Brain_Anterior_Caudate,A,-,CLO_0050744,CL_0002319,CL_0000692,UBERON_0001873,UBERON_0001873,BTO_0000211,BTO_0000373
Breast vHMEC mammary epithelial,CT,-,CLO_0037313,CL_0002327,CL_0002325,UBERON_0000310,UBERON_0001911,BTO_0004300,BTO_0004819
THP1_DMSO_noPMA,CL,CLO_0009348,CLO_0000238,CL_0000576,CL_0000148,UBERON_0000178,UBERON_0001062,BTO_0001370,BTO_0000512
NCI-H3122_lung_adenocarcinoma,CL,CLO_0037033,CLO_0007674,CL_0000082,CL_0000048,UBERON_0002048,UBERON_0008952,-,BTO_0000669
Skeletal_muscle,A,-,CLO_0002623,CL_0000188,CL_0000737,UBERON_0001134,UBERON_0001134,BTO_0001103,BTO_0001107
HDFhuman_dermal_fibroblasts_DMSO,CT,-,CLO_0002571,CL_0002620,CL_0000057,UBERON_0002067,UBERON_0001444,BTO_0004419,BTO_0001152
adrenal gland_37y,A,-,CLO_0050316,CL_0000150,CL_0000182,UBERON_0002369,UBERON_0002369,BTO_0000047,BTO_0000087
CM CD4+ ab T (VB),CT,-,CLO_0037295,CL_0000624,CL_0000624,UBERON_0000178,UBERON_0000052,-,BTO_0004703
HeLa-B2_GRKD_TA_TNFA,CL,-,None,CL_0002535,CL_0000057,UBERON_0000002,None,-,BTO_0000561
HUVEC-C_HUVEC_umbilical_vein_endothelial_cells_DMSO_NORMO,CL,CLO_0004307,CLO_0002786,CL_0002618,CL_0002618,UBERON_0002331,UBERON_0001997,BTO_0001949,BTO_0001243
Fetal_Intestine_Large,A,-,CLO_0031091,CL_0002253,CL_0000350,UBERON_0000059,UBERON_0001157,BTO_0000706,BTO_0000703
KMLS-1,CL,-,CLO_0006581,CL_0000136,CL_0000000,UBERON_0001013,UBERON_0000000,-,BTO_0005124
HUES6,CL,-,CLO_0051461,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000020,-,BTO_0003404
HSMMtube,CT,-,CLO_0000184,CL_0002372,CL_0000186,UBERON_0005090,UBERON_0002048,-,BTO_0001862
HUVEC-C_HUVEC_umbilical_vein_endothelial_cells,CL,CLO_0004307,CLO_0034293,CL_0002618,CL_0002618,UBERON_0002331,UBERON_0002055,BTO_0001949,BTO_0002821
Prostate Epithelial Cells donor3,CT,-,CLO_0000071,CL_0002231,CL_0002320,UBERON_0002367,UBERON_0000428,BTO_0001033,BTO_0004754
CFPAC1,CL,CLO_0002395,CLO_0050433,CL_0000083,CL:null,UBERON_0001264,UBERON:null,BTO_0004738,BTO_0000707
H1 derived mesenchymal stem cells,CL,-,CLO_0007747,CL_0000134,CL_0000134,UBERON_0003104,UBERON_0001062,BTO_0003298,BTO_0000783
vcap-dht-mdv3100,CL,CLO_0037117,CLO_0002822,CL_0002231,CL_0000000,UBERON_0002367,UBERON_0000000,BTO_0003215,BTO_0002822
visceral adipose_CS_H507,CT,-,CLO_0051843,CL_0000136,CL_0000445,UBERON_0035818,UBERON_0003688,-,BTO_0005655
Primary T regulatory cells (from PB),CT,-,CLO_0000238,CL_0000815,CL_0000815,UBERON_0000178,UBERON_0000178,BTO_0004520,BTO_0002295
liposarcoma cells_LP6,CL,-,CLO_0007778,CL_0000136,CL_0002618,UBERON_0001013,UBERON_0004546,-,BTO_0000709
pancreatic cancer cells,CT,-,CLO_0002682,CL_0000083,CL_0009044,UBERON_0001264,UBERON_0001264,BTO_0000584,BTO_0005160
CD4+ cell_UNTREATED,CT,-,CLO_0011797,CL_0000492,CL_0000624,UBERON_0002405,UBERON_0000468,BTO_0002417,BTO_0001303
Macrophages_D,CT,-,CLO_0000029,CL_0000235,CL_0000235,UBERON_0000178,UBERON_0002044,BTO_0000801,BTO_0000759
OCI-LY1_966,CL,-,CLO_0053046,CL_0000236,CL_0000000,UBERON_0002371,UBERON_0000000,-,BTO_0001043
ChaGo-K-1,CL,CLO_0002413,CLO_0009465,CL_0002328,CL_0000000,UBERON_0002185,UBERON_0000000,BTO_0003108,BTO_0000353
retinal_pigment_epithelial_cell,CT,-,CLO_0002616,CL_0002586,CL_0000745,UBERON_0000966,UBERON_0001771,BTO_0004910,BTO_0003061
Ovarian Cancer Cell,CT,CLO_0037296,CLO_0050851,-,CL_0002327,UBERON_0000992,UBERON_0000992,BTO_0001023,BTO_0005808
keratinocytes,CT,-,CLO_0002360,CL_0000312,CL_0000312,UBERON_0001003,UBERON_0000114,BTO_0000667,BTO_0000688
BG01V,CL,CLO_0003716,CLO_0004040,CL_0002322,CL_0000000,UBERON_0000922,UBERON_0000000,-,BTO_0000205
TUHR10TKB,CL,CLO_0050896,CLO_0002607,CL_1000497,CL_0000057,UBERON_0002113,UBERON_0000477,BTO_0003732,BTO_0005546
SCC,CT,-,CLO_0002475,CL_0000076,CL_0000743,UBERON_0006914,UBERON_0000170,BTO_0002024,BTO_0001907
MOLM-14,CL,-,CLO_0002887,CL_0000763,CL_0000000,UBERON_0000178,UBERON_0000000,BTO_0005720,BTO_0000706
SARC,CT,-,CLO_0050498,CL_0002320,CL_0000181,UBERON_0002384,UBERON_0002103,BTO_0001207,BTO_0002192
SAH_WT,CL,CLO_0037307,CLO_0007945,CL_0002248,CL_0000010,UBERON_0000922,UBERON_0000955,BTO_0006081,BTO_0000214
adult T-cell leukemia cell line:ATN-1,CL,CLO_0050985,CLO_0003235,CL_0000084,CL_0000084,UBERON_0000178,UBERON_0002048,-,BTO_0000286
SU-DHL-1_Anaplastic_large_cell_lymphoma,CL,CLO_0009160,CLO_0002976,CL_0000542,CL_0000845,UBERON_0000178,UBERON_0000029,BTO_0005058,BTO_0001256
NHA,CT,-,CLO_0050851,CL_0000127,CL_0002187,UBERON_0001017,UBERON_0002000,BTO_0000099,BTO_0005223
Macrophages_G,CT,-,CLO_0000578,CL_0000235,CL_0000235,UBERON_0000178,UBERON_0002429,BTO_0000801,BTO_0000759
spleen 34y,A,-,CLO_0050797,-,CL_0000529,UBERON_0002106,UBERON_0002106,BTO_0001281,BTO_0001271
NMC_1015,-,-,CLO_0003290,-,CL_0000057,-,UBERON_0002048,-,BTO_0002998
Caco-2_colon_adenocarcinoma,CL,CLO_0002172,CLO_0008031,CL_0011108,CL_0000136,UBERON_0001155,UBERON_0001155,BTO_0000195,BTO_0000686
fibroblast,CT,-,CLO_0002003,CL_0000057,CL_0000057,UBERON_0002384,UBERON_0000000,BTO_0000452,BTO_0000175
PER-117,CL,-,CLO_0050867,CL_0000084,CL_0000236,UBERON_0000178,UBERON_0000153,-,BTO_0000209
Pancreas,A,-,None,-,None,UBERON_0001264,UBERON_0001264,BTO_0000988,BTO_0001148
HGEP,CT,-,CLO_0011012,CL_0011026,CL_0000775,UBERON_0001949,UBERON_0002048,-,BTO_0000388
NGP,CL,CLO_0037091,CLO_0007011,CL_0000031,CL_0008019,UBERON_0001016,UBERON_0006976,-,BTO_0002034
breast_tumor_GOODOUTCOME,CT,-,CLO_0007773,-,CL_0002328,UBERON_0000310,UBERON_0000310,BTO_0000150,BTO_0000187
podocyte_CTL,CT,-,CLO_0002336,CL_0000653,CL_0000653,UBERON_0002113,UBERON_0004093,BTO_0002295,BTO_0000762
H1_Neural_Progenitor_Cells,CL,-,CLO_0050843,CL_0011020,CL_0000066,UBERON_0000922,UBERON_0001987,-,BTO_0000662
AT1_B,CT,-,CLO_0009346,CL_0002062,CL_0000110,UBERON_0002299,UBERON_0002048,BTO_0000780,BTO_0007370
colon,A,-,CLO_0031961,CL_0011108,CL_0000188,UBERON_0001155,UBERON_0001155,BTO_0000269,BTO_0000720
Astro_cerebrum,CT,-,CLO_0003670,CL_0000127,CL_0000127,UBERON_0000955,UBERON_0000955,-,BTO_0000081
MDA-Pca-2b,CL,-,CLO_0002587,CL_0002231,CL_:0000000,UBERON_0002367,UBERON_:0000000,BTO_0005050,BTO_0000663
PC_3,CL,CLO_0008395,CLO_0007205,CL_0002231,CL_0000000,UBERON_0002367,UBERON_0000000,BTO_0001061,BTO_0001231
macrophages_IFNG,CT,-,CLO_0050934,CL_0000235,CL_0000235,UBERON_0000178,UBERON_0002391,BTO_0000801,BTO_0000759
CluB_A,CT,-,CLO_0000592,CL_0000158,CL_0000432,UBERON_0002048,UBERON_0000104,-,BTO_0000003
PA-1,CL,CLO_0008350,CLO_0002557,CL_0000021,CL_0000000,UBERON_0000992,UBERON_0000000,BTO_0001591,BTO_0000292
Smooth Muscle Cells - Prostate donor1,CT,-,CLO_0050863,CL_1000487,CL_0000192,UBERON_0004243,UBERON_0002367,-,BTO_0001073
MM087_Primary_Melanoma,CT,-,CLO_0037166,CL_0000148,CL_0000148,UBERON_0001003,UBERON_0002032,-,BTO_0000334
SNU-398,CL,CLO_0009098,CLO_0002495,CL_0000182,CL_0000000,UBERON_0002107,UBERON_0000000,BTO_0003170,BTO_0000248
epidermoid carcinoma cell line:Ca Ski,CL,CLO_0002165,CLO_0002471,CL_1001575,CL_0000000,UBERON_0000002,UBERON_0000000,BTO_0003109,BTO_0000229
NT2-D1,CL,CLO_0008207,CLO_0002791,CL_0002248,CL_0000000,UBERON_0000473,UBERON_0000000,BTO_0000946,BTO_0003098
immature langerhans cells donor2,CT,-,CLO_0037302,CL_0000453,CL_0000454,UBERON_0002405,UBERON_0000013,BTO_0000705,BTO_0004404
A549_1,CL,CLO_0001601,CLO_0007764,CL_0000082,CL_0000182,UBERON_0002048,UBERON_0008952,BTO_0000018,BTO_0000014
optic nerve donor1,A,-,CLO_0002385,CL_0002319,CL_0000614,UBERON_0009906,UBERON_0001810,BTO_0000966,BTO_0000511
Tracheal Epithelial Cells donor1,CT,-,CLO_0003043,CL_0000307,CL_0002395,UBERON_0003126,UBERON_0003128,BTO_0001388,BTO_0001240
AT1_G,CT,-,CLO_0008609,CL_0002062,CL_0000094,UBERON_0002299,UBERON_0008953,BTO_0000780,BTO_0005880
MDM,CT,-,CLO_0000238,CL_0000235,CL_0000841,UBERON_0000178,UBERON_0000178,-,BTO_0000903
CytoTrophob_3,A,-,CLO_0037107,CL_0000034,CL_0000701,UBERON_0000319,UBERON_0014798,BTO_0000322,BTO_0000683
Acute Myeloid Leukemia Cell,CT,-,CLO_0003670,CL_0000763,CL_0000775,UBERON_0000178,UBERON_0002048,BTO_0001545,BTO_0000213
peripheral_blood_mononuclear_cells,CT,-,CLO_0000471,CL_2000001,CL_0000863,UBERON_0000178,UBERON_0000178,BTO_0001025,BTO_0000794
iPS-DF-6.9,CL,CLO_0037308,CLO_0006966,CL_0002248,CL_0000015,-,UBERON_0001005,-,BTO_0004272
Primary monocytes from?peripheral?blood,CT,-,CLO_0000471,CL_0000576,CL_0000576,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0001144
CD8_T_cells,CT,-,CLO_0000912,CL_0000625,CL_0000625,UBERON_0002405,UBERON_0001267,BTO_0000289,BTO_0000847
MPAL2_T1_4,CT,-,CLO_000777202,CL_0000988,CL_0000002,UBERON_0000178,UBERON_0000000,-,BTO_0000000
Rh1,CL,CLO_0009878,CLO_0032936,CL_0002322,CL_0009000,-,UBERON_0010314,BTO_0005378,BTO_0002970
fetal heart_PCW17_12570,A,-,CLO_0051232,CL_0002494,CL_0000000,UBERON_0000948,UBERON_0002097,BTO_0000562,BTO_0003135
BCBL-1,CL,-,CLO_0002387,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000455,BTO_0002727,BTO_0000930
MOLM13_SIK3TQ,CL,CLO_0009848,CLO_0051280,CL_0000763,CL_0000542,UBERON_0000178,UBERON_0000000,BTO_0004175,BTO_0000647
HDFhuman_dermal_fibroblasts,CT,-,CLO_0002598,CL_0002620,CL_0002620,UBERON_0002067,UBERON_0002067,BTO_0004419,BTO_0000472
U266_plasma_cell_myeloma,CL,CLO_0009457,CLO_0002264,CL_0000763,CL_0000785,UBERON_0000178,UBERON_0002385,BTO_0001594,BTO_0001161
HEE_human_epididymis_epithelial_cells,CT,-,CLO_0002681,CL_0000066,CL_0000480,UBERON_0004544,UBERON_0001028,-,BTO_0006024
insula adult pool1,A,-,None,-,CL_0002599,UBERON_0002022,UBERON_0001870,-,None
iPS-20b_Cell_Line,CL,CLO_0037308,CLO_0037296,CL_0002248,CL_0000010,-,UBERON_0000468,-,BTO_0002692
HUDEP-2_WT,CL,-,CLO_0034335,CL_0000038,CL_0000188,UBERON_0012168,UBERON_0000178,-,BTO_0002051
GBM_R28,CL,-,CLO_0001232,CL_0002319,CL_0002598,UBERON_0000955,UBERON_0000956,-,BTO_0000312
Fetal_eye,A,-,None,-,CL_0010008,UBERON_0000970,UBERON_0004858,BTO_0000439,BTO_0004754
HPAFII WT,CL,-,CLO_0050841,CL_1001599,CL_0000000,UBERON_0001264,UBERON_0000000,BTO_0003266,BTO_0006300
RL_R1446C_gRNA1,CL,CLO_0008828,CLO_0037298,CL_0000236,CL_0009015,UBERON_0000178,UBERON_0000000,BTO_0003230,BTO_0000000
BI_CD4p_CD225int_CD127p_Tmem,CT,-,CLO_0050570,CL_0000813,CL_0000900,UBERON_0002405,UBERON_0002048,-,BTO_0001729
Aorta,A,-,None,-,None,UBERON_0000947,UBERON_0000947,BTO_0000135,BTO_0000136
SK-N-BE_2_-C_naive_JQ1,CL,CLO_0009053,CLO_0050851,CL_0000031,CL_0000169,UBERON_0001016,UBERON_0000955,BTO_0004782,BTO_0000667
CD8_Effector,CT,-,CLO_0000238,CL_0001050,CL_0000914,UBERON_0002405,UBERON_0000178,-,BTO_0005005
Primary T helper naive cells from?peripheral?blood,CT,-,CLO_0000578,CL_0000898,CL_0000892,UBERON_0000178,UBERON_0000178,BTO_0005871,BTO_0000152
T778,CL,-,CLO_0022474,CL_0000057,CL_0000056,UBERON_0003693,UBERON_0002048,-,BTO_0000111
cord blood derived cell line:COBL-a untreated,CL,-,CLO_0000474,CL_0000988,CL_0000897,UBERON_0002331,UBERON_0012168,-,BTO_0000296
PEO1_ovarian_cystadenocarcinoma,CL,-,CLO_0007781,CL_0000066,CL_0000000,UBERON_0000992,UBERON_0000000,BTO_0005796,BTO_0005211
Megakaryocyte,CT,-,CLO_0007043,CL_0000556,CL_0000556,UBERON_0002371,UBERON_0002047,BTO_0000843,BTO_0002114
HCT116_Heterozygous_ARID1A-KO,CL,CLO_0003665,CLO_0050461,CL_0011108,CL_0000057,UBERON_0001155,UBERON_0000478,BTO_0001109,BTO_0002747
H3.3K27M_JN57,-,-,CLO_0034047,-,CL_0000000,UBERON_0000955,UBERON_0000000,-,BTO_0000000
MG63,CL,CLO_0007699,CLO_0008648,CL_0001035,CL_0000000,UBERON_0002481,UBERON_0000000,BTO_0001596,BTO_0000845
RL95-2_endometrial_adenosquamous_carcinoma,CL,CLO_0008830,CLO_0007824,CL_0002149,CL_0000000,UBERON_0001295,UBERON_0002097,BTO_0004491,BTO_0000130
foreskin keratinocyte_2,CT,-,CLO_0007379,CL_1001606,CL_0000312,UBERON_0001332,UBERON_0005084,BTO_0005481,BTO_0000708
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells,CT,-,CLO_0002600,CL_0000134,CL_0000134,UBERON_0003104,UBERON_0002079,-,BTO_0001067
EEC16,CL,-,CLO_0050855,CL_0000066,CL_0000001,UBERON_0000992,UBERON_0002107,-,BTO_0003670
Cardiomyo_6,CT,-,CLO:0000097,CL_0002494,CL:0000746,UBERON_0000948,UBERON:0000948,BTO_0003324,BTO:0002495
normal_lung_fibroblasts,CT,-,CLO_0007328,CL_0002553,CL_0000057,UBERON_0002048,UBERON_0002048,BTO_0000764,BTO_0001114
prostate adult pool1,A,-,CLO_0007743,-,CL_0000673,UBERON_0002367,UBERON_0002367,-,BTO_0001004
GM12871_male_B-cells,CL,CLO_0022828,CLO_0000127,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,-,BTO_0000162
NCI-H1975,CL,CLO_0008035,CLO_0003408,CL_0000082,CL_0000000,UBERON_0002048,UBERON_0000000,BTO_0004824,BTO_0004372
RMS237,CL,-,CLO_0000247,CL_0000737,CL_0000048,UBERON_0002036,UBERON_0002107,BTO_0001802,BTO_0000607
PATU8988,CL,CLO_0008383,CLO_0002894,CL_0000083,CL_0000000,UBERON_0001264,UBERON_0000000,BTO_0005191,BTO_0000123
CD14+CD16+ Monocytes donor3,CT,-,CLO_0051838,CL_0002397,CL_0002051,UBERON_0000178,UBERON_0000178,-,BTO_0000759
Olfactory epithelial cells donor2,CT,-,CLO_0050464,CL_0002167,CL_0000205,UBERON_0002268,UBERON_0000402,-,BTO_0004410
UCSD_Small_Intestine,A,-,CLO_0038651,CL_0002254,CL_0002266,UBERON_0002108,UBERON_0002108,BTO_0000651,BTO_0007277
SUIT2_MTV,CL,CLO_0037114,CLO_0050837,CL_1001433,CL_0000000,UBERON_0000017,UBERON_0000000,BTO_0003493,BTO_0001682
cerebral meninges adult,A,-,CLO:0000195,CL_0002319,CL:0002530,UBERON_0003548,UBERON:0002427,-,BTO:0000808
PANC1_3,CL,CLO_0008381,CLO_0003131,CL_0000169,CL_0000057,UBERON_0001264,UBERON_0000000,BTO_0000304,BTO_0002091
A-549,CL,CLO_0001601,CLO_0007788,CL_0000082,CL_0008001,UBERON_0002048,UBERON_0000000,BTO_0000018,BTO_0000003
CLB-GA,CL,-,CLO_0050857,CL_0000031,CL_0000875,UBERON_0001016,UBERON_0010414,-,BTO_0003913
Fetal_Intestine_Small,A,-,CLO_0007986,CL_0002254,CL_0002749,UBERON_0002108,UBERON_0002116,BTO_0000651,BTO_0000609
CD14+ monocytes - treated with Trehalose dimycolate (TDM) donor2,CT,-,CLO_0051480,CL_0001054,CL_0000860,UBERON_0000178,UBERON_0001981,BTO_0000876,BTO_0000396
leukemia,CT,-,CLO_0005671,CL_0000988,CL_0000562,UBERON_0000178,UBERON_0002384,BTO_0001271,BTO_0000759
Kasumi-1,CL,CLO_0007069,CLO_0002478,CL_0000763,CL_0000000,UBERON_0000178,UBERON_0000000,BTO_0004136,BTO_0000205
CD4 Naive Primary 8pool,CT,-,CLO_0035871,CL_0000895,CL_0000900,UBERON_0002370,UBERON_0000178,-,BTO_0000729
Human Primordial Germ Cell,CT,-,None,CL_0000670,CL_0000672,UBERON_0000991,UBERON_0002312,-,BTO_0001147
H9_Derived_Neuronal_Progenitor_Cultured_Cells,CL,-,CLO_0006369,CL_0011020,CL_0000062,UBERON_0001016,UBERON_0014323,-,BTO_0005900
HUVEC-C_HUVEC_umbilical_vein_endothelial_cells_TNF_30M,CL,CLO_0004307,CLO_0003707,CL_0002618,CL_0002618,UBERON_0002331,UBERON_0001038,BTO_0001949,BTO_0000461
IMEC,CL,-,CLO_0002862,CL_0002327,,UBERON_0000310,,BTO_0004896,BTO_0001189
H7-WT,CL,-,CLO_0003619,CL_0002322,CL_0002329,-,UBERON_0000955,BTO_0006061,BTO_0001147
V940,-,-,CLO_0002585,CL_0011108,CL_0000000,UBERON_0001155,UBERON_0000000,-,BTO_0000000
serous adenocarcinoma cell line:JHOS-2,CL,CLO_0051440,CLO_0002526,CL_2000063,CL_0000000,UBERON_0000992,UBERON_0000000,-,BTO_0002533
HEK293 no dox,CL,CLO_0001230,CLO_0003684,CL_0002518,CL_0002326,UBERON_0002113,UBERON_0000467,BTO_0000007,BTO_0001222
pancreas_54y,A,-,CLO_0002499,-,CL_0002563,UBERON_0001264,UBERON_0001264,BTO_0000988,BTO_0000759
primary_erythroblasts,CT,-,CLO_0004323,CL_0000765,CL_0000765,UBERON_0002371,UBERON_0008237,BTO_0001571,BTO_0000199
FW18,CL,-,CLO_0009250,CL_0009004,CL_000000,UBERON_0000966,UBERON_0000000,-,BTO_0000000
glioma cell line:GI-1,CL,CLO_0050634,CLO_0037226,CL_0000125,CL_0000747,UBERON_0000955,UBERON_0000955,-,BTO_0000522
lung_fibroblasts,CT,-,CLO_0050095,CL_0002553,CL_0000057,UBERON_0002048,UBERON_0002048,BTO_0000764,BTO_0000759
ES derived mesoderm_day2,CT,-,CLO_0007721,CL_0000222,CL_0000546,UBERON_0000926,UBERON_0004128,-,BTO_0002769
stomach_3y,A,-,CLO_0051436,-,CL_0002062,UBERON_0000945,UBERON_0000945,BTO_0001307,BTO_0000754
MCF7_Invasive_ductal_breast_carcinoma_TAM,CL,CLO_0007606,CLO_0007981,CL_0002327,CL_0002325,UBERON_0000310,UBERON_0001822,BTO_0000093,BTO_0000257
CHLA-25,CT,-,CLO_0050826,CL_0001035,CL:NA,UBERON_0002481,UBERON:NA,-,BTO:NA
Smooth Muscle Cells - Brachiocephalic donor3,CT,-,CLO_0050843,CL_0002589,CL_0000192,UBERON_0011368,UBERON_0002071,-,BTO_0000639
endometrial stromal sarcoma cell line:OMC-9,CL,CLO_0050888,CLO_0050668,CL_0002255,CL_0008000,UBERON_0001295,UBERON_0001295,-,BTO_0005913
Primary T helper 17 cells PMA-I stimulated,CT,-,None,CL_0000899,CL_0000899,UBERON_0002405,None,BTO_0005655,None
Pituitary,A,-,CLO_0000181,CL_0000163,CL_0000702,UBERON_0000007,UBERON_0000007,-,BTO_0001060
melanocytes_BRAFV600E,CT,-,CLO_0008111,CL_0000148,CL_0000158,UBERON_0001003,UBERON_0002048,BTO_0000847,BTO_0005313
Pericytes_C,CT,-,CLO_0050843,CL_0000669,CL_0000669,UBERON_0002384,UBERON_0004549,BTO_0002441,BTO_0004251
Foreskin keratinocyte,CT,-,CLO_0003835,CL_1001606,CL_0000312,UBERON_0001332,UBERON_0001756,BTO_0005481,BTO_0000706
CD14+ monocytes - mock treated donor3,CT,-,CLO_0037307,CL_0001054,CL_0000860,UBERON_0000178,UBERON_0018220,BTO_0000876,BTO_0001427
LPS141,CL,-,CLO_0051527,CL_0000136,CL_2000031,UBERON_0001013,UBERON_0001027,-,BTO_0000112
HepG2_shNS,CL,CLO_0003704,CLO_0002044,CL_0000182,CL_0000182,UBERON_0002107,UBERON_0002107,BTO_0000599,BTO_0003661
Smooth Muscle Cells - Brain Vascular donor1,CT,-,CLO_0002618,CL_0002590,CL_0000192,UBERON_0008998,UBERON_0000955,BTO_0004578,BTO_0000562
RPMI 2650,CL,CLO_0008876,CLO_0003451,CL_0000076,CL_0000000,UBERON_0001706,UBERON_0000000,BTO_0004205,BTO_0001088
Muscle_Satellite_Cultured_Cells,CT,-,CLO_0020255,CL_0000594,CL_0000632,UBERON_0001134,UBERON_0001134,BTO_0005787,BTO_0001109
15242A,CL,-,CLO_0001584,CL_0000192,CL_0000057,UBERON_0000995,UBERON_0000000,-,BTO_0000000
eosinophil (VB),CT,-,CLO_0000568,CL_0000771,CL_0000771,UBERON_0000178,UBERON_0002397,BTO_0000399,BTO_0000308
CD4_TH1,CT,-,CLO_0000180,CL_0000545,CL_0000895,UBERON_0002405,UBERON_0000000,BTO_0001678,BTO_0000000
LNCaP_C4-2B_prostate_carcinoma_R1881_SHCTR,CL,-,CLO_0002224,CL_0002231,CL_0002322,UBERON_0002367,UBERON_0002367,BTO_0004959,BTO_0000801
HSQ-89,CL,CLO_0050085,CLO_0009786,CL_0000076,CL_0000000,UBERON_0001707,UBERON_0000000,-,BTO_0006316
L1236_Hodgkin_lymphoma,CL,CLO_0037179,CLO_0009024,CL_0000542,CL_0001051,UBERON_0000178,UBERON_0000029,-,BTO_0005280
transverse colon,A,-,CLO_0000000,-,CL_0000000,UBERON_0001157,UBERON_0001157,BTO_0000272,BTO_0000141
