Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
HeLa-S3 cervical carcinoma,CL,CLO_0003696,CLO_0003696,CL_0002535,CL_0002554,UBERON_0000002,UBERON_0000002,BTO_0000568,BTO_0000567
UCSD_Ovary,A,-,-,-,CL_0000066,UBERON_0000992,UBERON_0000992,BTO_0000975,BTO_0001059
TEX-Luciferase-Rx_cells,CL,-,-,CL_0000034,CL_0010008,UBERON_0002371,UBERON_0000002,BTO_0006359,-
Skeletal_Muscle_Male,A,-,-,CL_0000188,CL_0000189,UBERON_0001134,UBERON_0001134,-,BTO_0000751
psoas-muscle_3y,A,-,-,CL_0000737,CL_0000737,UBERON_0008450,UBERON_0011683,BTO_0001140,BTO_0001121
OCI-LY3_diffuse_large_B-cell_lymphoma,CL,-,-,CL_0000236,CL_0000236,UBERON_0002371,UBERON_0002371,-,-
P493-6_B-cell_lymphoma_SHTERT,CL,-,CLO_0009351,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,BTO_0003291,-
Mero-95,CL,-,-,CL_0000077,CL_0000076,UBERON_0002048,UBERON_0002048,-,BTO_0003530
HCC-15,CL,CLO_0009999,-,CL_0000082,CL_0002178,UBERON_0002048,UBERON_0000945,-,-
ES-UCSF4 cells,CL,-,-,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000922,-,-
ccRCC,CT,-,-,CL_1000497,CL_1000497,UBERON_0002113,UBERON_0002113,BTO_0002787,BTO_0003222
Artery_Tibial,A,-,-,-,CL_000 מצב מסלול פעולה צלב כלף תוכן 3   גינוארס,UBERON_0007610,UBERON_0001786,-,BTO_0000401
NHEK_M,CT,-,-,CL_0000312,CL_0000312,UBERON_0001003,UBERON_0001003,BTO_0003182,BTO_0001629
neuroepithelial_stem_cell,CT,-,-,CL_0002259,CL_0002258,UBERON_0001016,UBERON_0001016,BTO_0004301,-
Synoviocyte donor3,CT,-,-,CL_0000214,CL_0000727,UBERON_0003668,UBERON_0002368,BTO_0003742,BTO_0005358
gm2255,-,-,CLO_0024758,-,CL_0017005,-,UBERON_0001155,-,-
Fetal_stomach,A,-,-,-,CL_0002184,UBERON_0000945,UBERON_0000945,BTO_0001307,BTO_0001308
PAAD,CT,-,-,CL_0002079,-,UBERON_0007329,UBERON_0001264,BTO_0003081,BTO_0001938
MUTZ-3,CL,CLO_0007903,CLO_0037113,CL_0000763,CL_0000236,UBERON_0000178,UBERON_0000178,-,-
teratocarcinoma cell line:PA-1,CL,CLO_0008350,CLO_0007916,CL_0000021,CL_0010003,UBERON_0000992,UBERON_0001248,BTO_0001591,BTO_0003178
iPS DF 19.11 cells,CL,CLO_0037308,CLO_0037377,CL_0002248,CL_0002248,-,-,-,-
MPP_frozen_BM0828,CT,-,-,CL_0000837,CL_0000039,UBERON_0002371,UBERON_0002371,-,BTO_0004730
snyder,-,-,-,-,-,-,UBERON_0002107,-,-
neuroectodermal tumor cell line:TASK1,CL,CLO_0037092,CLO_0050990,CL_0011012,CL_0002319,UBERON_0000010,UBERON_0002113,-,BTO_0006005
FW15,CL,-,CLO_0009482,CL_0009004,CL_0002327,UBERON_0000966,UBERON_0000922,-,-
SUP-B15_Childhood_B_acute_lymphoblastic_leukemia,CL,CLO_0009161,CLO_0037006,CL_0017006,CL_0017002,UBERON_0002371,UBERON_0002371,-,BTO_0006062
OVCA429_shLuc,CL,-,CLO_0037053,CL_0000066,CL_0000066,UBERON_0000992,UBERON_0000992,BTO_0002564,BTO_0006769
small_intestine_2,A,-,-,CL_0002254,CL_0002231,UBERON_0002108,UBERON_0002108,BTO_0000651,BTO_0000650
Ciliated_cells_B,CT,-,-,CL_0000064,CL_0002050,UBERON_0002048,UBERON_0004798,-,-
Rec-1_GSI,CL,CLO_0037056,CLO_0037044,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,BTO_0003558,BTO_0004472
epidermal_keratinocytes,CT,-,-,CL_0000312,CL_0000312,UBERON_0001003,UBERON_0001003,BTO_0000667,BTO_000066
Mesenchymal Stem Cell Derived Chondrocyte Cultured Cells,CT,-,-,CL_0000138,CL_0000138,UBERON_0002418,UBERON_0002418,BTO_0000249,-
CD14+ monocytes - treated with B-glucan donor1,CT,-,-,CL_0001054,CL_0001054,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0000876
CD4+_CD25-_Th_Primary_Cells,CT,-,-,CL_0000492,CL_0000084,UBERON_0002405,UBERON_0000178,BTO_0001678,-
fibroblast_384,CT,-,-,CL_0000057,CL_0000057,UBERON_0002384,UBERON_0002384,BTO_0000452,BTO_0000784
meningioma_4,CT,-,-,CL_4023097,CL_4020007,UBERON_0003548,UBERON_0003548,BTO_0001756,BTO_0001916
HAEC,CT,-,-,CL_0002544,CL_0002194,UBERON_0004851,UBERON_0002230,BTO_0004602,BTO_0002407
CRC_7A,CL,-,-,CL_0011108,-,UBERON_0001155,UBERON_0001155,-,-
SMS-KCN,CL,-,CLO_0009960,CL_0000031,-,UBERON_0001016,UBERON_0002394,BTO_0003548,-
LCLGM10861,CL,CLO_0024094,-,CL_0000236,CL_0000738,UBERON_0000178,UBERON_0000178,-,-
FL CD34+CD38-/lowCD90+ HSPC,CT,-,-,CL_0000837,CL_0000037,UBERON_0002371,UBERON_0002371,-,BTO_0000725
KYSE180,CL,CLO_0007130,-,CL_0000076,CL_0002178,UBERON_0001043,UBERON_0001043,-,BTO_0005164
U87_FBS,CL,CLO_0009464,CLO_0009464,CL_0000127,CL_0000127,UBERON_0000955,UBERON_0000955,BTO_0002036,BTO_0006164
HCC1599,CL,CLO_0003641,CLO_0003739,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,-,-
Adipose_Nuclei,CT,-,-,CL_0000136,CL_0000136,UBERON_0001013,UBERON_0001013,-,BTO_0004380
Treg2_t-infiltrating,CT,-,-,CL_0000815,CL_0000815,UBERON_0002405,UBERON_0002405,BTO_0004520,BTO_0001464
SU-DHL-2,CL,-,CLO_0037004,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,BTO_0006463,-
icn12,CT,-,-,CL_0000817,-,UBERON_0002371,-,-,-
K562_native,CL,CLO_0007059,CLO_0007059,CL_0000763,CL_0000763,UBERON_0002371,UBERON_0002371,BTO_0000664,BTO_0000634
mdamb175vii,CL,CLO_0007633,-,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0003471,-
SU-DHL-6_diffuse_large_B-cell_lymphoma,CL,CLO_0037063,CLO_0037088,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,-,-
iPS-18axian,CL,CLO_0037308,CLO_0037366,CL_0002248,CL_0002248,-,-,-,-
HCC1954,CL,CLO_0003647,CLO_0003625,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0005368,BTO_0003217
HPV+ HNSCC_SCC-090,CT,-,-,CL_0000076,CL_100131935,UBERON_0012180,UBERON_0001723,-,-
Unknown.6_eye,A,-,-,-,CL_0000236,UBERON_0000970,UBERON_0000970,BTO_0000439,-
RPE1-interphase,CT,-,CLO_0002420,CL_0002586,CL_0001479,UBERON_0000966,UBERON_0001003,BTO_0004910,BTO_0002842
SKNMC,CL,CLO_0009058,CLO_0009108,CL_0000031,CL_0002319,UBERON_0000955,UBERON_0002384,BTO_0002914,BTO_0003998
WIL2-NS,CL,CLO_0009604,CLO_0037059,CL_0000945,CL_0000084,UBERON_0002106,UBERON_0000178,-,-
H7-hESC,CL,-,-,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000922,-,-
Club_D,CT,-,-,CL_0000158,CL_0000073,UBERON_0002048,UBERON_0002048,-,BTO_0000727
SKH1_chronic_myelogenous_leukemia_BCR-ABL1_positive,CL,-,-,CL_0000763,-,UBERON_0000178,-,-,-
CD14+ monocytes - treated with Candida donor2,CT,-,-,CL_0001054,CL_0001054,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0000876
H1 BMP4 Derived Mesendoderm Cultured Cells,CL,-,-,CL_0002321,CL_0000056,UBERON_0000922,-,BTO_0003953,-
thalamus adult donor10252,A,-,-,CL_0002319,CL_0002319,UBERON_001022,UBERON_0001872,BTO_0001365,BTO_0002015
U2OS_osteosarcoma_HEAT_20,CL,CLO_0009454,CLO_0009454,CL_0001035,CL_0001035,UBERON_0002481,UBERON_0002481,BTO_0001938,BTO_0001938
BE2C_2,CL,-,CLO_0009258,CL_0000031,CL_0000031,UBERON_0000955,UBERON_0000955,BTO_0004782,BTO_0003748
Brain_Cingulate_Gyrus,A,-,-,CL_0002319,CL_0002319,UBERON_0002967,UBERON_0002766,BTO_0003976,BTO_0005101
WS3TF,CL,-,-,CL_0002327,-,UBERON_0000310,UBERON_0000992,-,-
Dendritic Cells - monocyte immature derived donor1 tech_rep2,CT,-,-,CL_0000451,CL_0000453,UBERON_0002405,UBERON_0002405,BTO_0002042,BTO_0001759
GBM22,CT,CLO_0003456,CLO_0003456,CL_0000125,CL_0000125,UBERON_0000955,UBERON_0000955,-,BTO_0001991
tamoxifen_EC1,CT,-,-,CL_0002149,-,UBERON_0001295,UBERON_0004608,-,-
HGRT,CL,CLO_0050118,-,CL_0002248,-,UBERON_0002358,UBERON_0000992,-,-
FB0167P_progeria_fibroblasts,-,-,-,CL_0000057,CL_0000057,UBERON_0002384,UBERON_0000178,-,-
mesothelioma cell line:ACC-MESO-4,CL,CLO_0050083,CLO_0051594,CL_0002078,CL_0000076,UBERON_0000977,UBERON_0002048,-,-
Ciliated_cells_A,CT,-,-,CL_0000064,CL_0002078,UBERON_0002048,UBERON_0009477,-,-
Lu99B,CL,CLO_0050042,CLO_0050492,-,CL_0000082,UBERON_0002048,UBERON_0002048,-,-
HT1080_DOX5d,CL,CLO_0004276,CLO_0004266,CL_0000066,CL_0000066,UBERON_0002384,UBERON_0002384,BTO_0001282,BTO_0001093
chorionic membrane cells donor3,CT,-,-,-,-,UBERON_0003124,UBERON_0002332,-,BTO_0005188
MCF10A-YAP5SA_ctrl,CL,CLO_0007599,CLO_0007634,CL_0002327,CL_0000326,UBERON_0000310,UBERON_0000310,BTO_0001939,BTO_0001248
H9-derived_neuroectoderm_cells,CT,-,-,CL_0002319,CL_0011020,-,UBERON_0000922,-,-
KARPAS-422_DMSO_8d,CL,CLO_0007066,CLO_0037062,CL_0000236,CL_0000235,UBERON_0000178,UBERON_0002371,BTO_0004981,-
T_cell_D,CT,-,-,CL_0000084,CL_0000084,UBERON_0000178,UBERON_0000178,BTO_0000782,BTO_0000782
G401_Dox,CL,CLO_0003434,CLO_0003938,CL_0002518,CL_1001319,UBERON_0002113,UBERON_0001255,BTO_0002586,-
appendix adult,A,-,-,CL_1000405,CL_0002563,UBERON_0001154,UBERON_0000419,BTO_0000084,BTO_0001353
HUES64 derived CD56+ mesoderm,CT,-,-,CL_0000222,CL_0000084,UBERON_0000926,UBERON_0000178,-,-
MPAL4_T1_3,CT,-,-,CL_0000988,CL_0000988,UBERON_0000178,UBERON_0000178,-,-
SET-2_WT_DMSO,CL,-,CLO_0009655,CL_0000553,CL_0000763,UBERON_0002371,UBERON_0000178,-,-
VACO_400,CL,-,CLO_0052563,CL_0011108,CL_0011108,UBERON_0001155,UBERON_0001155,BTO_0004764,-
TT1TKB,CL,CLO_0051401,CLO_0061609,CL_0002253,CL_0000501,UBERON_0001052,UBERON_0001003,-,-
SUIT2_TP63dN,CL,CLO_0037114,CLO_0037047,CL_1001433,CL_0002092,UBERON_0000017,UBERON_0000016,BTO_0003493,BTO_0006875
CD4_M_1_healthy,CT,-,-,CL_0000492,CL_0000492,UBERON_0002405,UBERON_0002405,BTO_0001678,BTO_0001340
mesenchymal-stem-cell,CT,-,-,CL_0000134,CL_0000134,UBERON_0003104,UBERON_0003104,BTO_0003298,BTO_0003298
ES-derived progenitors_DE FOXA2 -/-,CT,-,-,CL_0011026,CL_0011026,-,UBERON_0002368,-,-
HO-1-u-1,CL,CLO_0051384,-,CL_0000076,CL_0011108,UBERON_0012102,UBERON_0002371,BTO_0005948,-
Lateral temporal lobe_17T_Young,A,-,-,CL_0002319,CL_0002319,UBERON_0001871,UBERON_0001871,BTO_0001355,BTO_0001374
NCI-H69,CL,CLO_0008105,CLO_0008122,CL_0000082,CL_0000082,UBERON_0002048,UBERON_0002048,BTO_0003022,BTO_0002232
Mast cell donor2,CT,-,-,CL_0000097,CL_0000785,UBERON_0002405,UBERON_0002405,BTO_0000830,BTO_0000652
Adipocyte - perirenal donor1,CT,-,-,CL_0002616,CL_0002616,UBERON_0005406,UBERON_0001967,-,-
B (PB),CT,-,CLO_0003139,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,BTO_0000776,BTO_0000748
Primary natural killer cells (from PB),CT,-,-,CL_0000623,CL_0000494,UBERON_0000178,UBERON_0000178,BTO_0000914,BTO_0000905
keratinocytes stem cell,-,-,-,-,CL_0007305,-,UBERON_0001003,-,BTO_0000662
AG04450,CL,-,CLO_.id_0001469,CL_0002553,CL_0000031,UBERON_0002048,UBERON_1_0,-,BTO_0001529
CD4+ cells_CTCL1181,CT,-,-,CL_0000492,CL_0000492,UBERON_0002405,UBERON_0002405,BTO_0002417,BTO_0002331
GC-1 SPG,-,-,-,-,CL_0000027,-,UBERON_0000122,-,BTO_0003036 
HL60,CL,CLO_0003775,CLO_0003775,CL_0000763,CL_0000945,UBERON_0000178,UBERON_0000178,BTO_0000738,BTO_0000805
ES derived primitive cardiomyocite_day15,CT,-,-,CL_0000513,CL_0000188,UBERON_0000948,-,BTO_0003324,-
CD8-positive-alpha-beta-T-cell,CT,-,-,CL_0000625,CL_0000906,UBERON_0002405,UBERON_0002370,BTO_0000289,-
AG10803,CL,CLO_0021511,-,CL_0002620,-,UBERON_0003684,UBERON_0000955,-,-
xeroderma pigentosum b cell line:XPL 17,CL,CLO_0051020,CLO_0054050,CL_0000542,CL_0000236,UBERON_0000178,UBERON_0000178,-,BTO_0006146
Vascular_endothelial_heart,CT,-,-,CL_0010008,CL_0000115,UBERON_0000948,UBERON_0000948,-,-
HUAEC_WT,CT,-,-,CL_2000052,CL_0002194,UBERON_0007778,UBERON_0002331,BTO_0004295,BTO_0004944
Astro_Oligodendro_cerebrum_4,CT,-,-,CL_0000125,CL_0000125,UBERON_0000955,UBERON_0000955,-,BTO_0002598
colon adult donor1,A,-,-,CL_0011108,CL_0011108,UBERON_0001155,UBERON_0001155,BTO_0000269,BTO_0000738
hFOB_undifferentiated,CL,CLO_0003737,CLO_000920_undifferentiated,CL_0000062,CL_0001035,UBERON_0002481,UBERON_0002481,BTO_0005224,BTO_0004300
small intestine_2,A,-,-,CL_0002254,CL_0002254,UBERON_0002108,UBERON_0002108,BTO_0000651,BTO_0000651
Left_Ventricle_adult,A,-,-,CL_0002494,CL_0002494,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0001629
tamoxifen_EC7,CT,-,-,CL_0002149,CL_0002149,UBERON_0001295,UBERON_0001295,-,-
RWPE1 Schlap1 rep1,CL,CLO_0008905,CLO_0037118,CL_0002231,CL_0002231,UBERON_0002367,UBERON_0002367,BTO_0003709,BTO_0004292
WA01_H1_human_embryonic_stem_cells_MESEN_STEM,CL,-,-,CL_0002322,CL_0002319,UBERON_0000922,UBERON_0000922,BTO_0006060,-
UACC62,CL,-,-,CL_2000000,CL_0000067,UBERON_0001003,UBERON_0001003,BTO_0004152,-
Artery_Coronary,A,-,-,-,CL_0002144,UBERON_0001621,UBERON_0001758,BTO_0000290,BTO_0002183
TTC1240_SMARCB1_K364del,CL,-,CLO_0009254,CL_1000497,CL_0011108,UBERON_0002113,UBERON_0001003,-,-
MCF7_CPI-455,CL,CLO_0007606,CLO_0007606,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0000093,BTO_0000093
teratocarcinoma cell line:NCC-IT-A3,CL,CLO_0037149,CLO_0003908,CL_0000015,CL_0002319,UBERON_0000473,UBERON_0002113,-,BTO_0005661
pancreas,A,-,-,-,CL_0002079,UBERON_0001264,UBERON_0001264,BTO_0000988,BTO_0000731
Skin Fibroblast_Nutlin3A,CT,-,-,CL_0002620,CL_0002620,UBERON_0002067,UBERON_0002285,BTO_0001255,BTO_0001595
naive B (VB),CT,-,-,CL_0000788,CL_0000915,UBERON_0000178,UBERON_0000914,-,-
AML11,CT,-,-,CL_0000763,CL_0000763,UBERON_0000178,UBERON_0000178,-,-
Circle of Willis_54y,A,-,-,-,-,UBERON_0003709,UBERON_0001284,-,BTO_0000497
TE 354.T,CL,CLO_0009299,-,CL_0002187,CL_0000542,UBERON_0001003,UBERON_0000994,-,-
panc1,CL,CLO_0008381,CLO_0008481,CL_0000169,CL_0002072,UBERON_0001264,UBERON_0001264,BTO_0000304,BTO_0000157
EP156T,CL,-,-,CL_0002231,CL_0011108,UBERON_0002367,UBERON_0001103,-,-
HME1,CL,CLO_0004291,-,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,-,-
ME-1_acute_myeloid_leukemia_,CL,CLO_0009847,CLO_0007222,CL_0000763,CL_0017005,UBERON_0000178,UBERON_0002371,-,BTO_0004958
left ventricle_LV1200,A,-,-,CL_0002494,CL_0002494,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0001629
Endothelial Cells - Vein donor1,CT,-,-,CL_0002543,CL_0002618,UBERON_0001638,UBERON_0001743,-,BTO_0005162
left ventricle_DCM_LV1033,A,-,-,CL_0002494,CL_0000942,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0001629
Tet21N_neuroblastoma,CL,-,-,CL_0000031,CL_0000031,UBERON_0001016,UBERON_0001016,BTO_0004654,-
transverse colon_54y,A,-,-,-,-,UBERON_0001157,UBERON_0000155,BTO_0000272,BTO_0000164
HSPC-derived late erythroid precursors,CT,-,-,CL_0000038,CL_0000542,UBERON_0002371,UBERON_0000178,BTO_0004911,BTO_0002768
LSEC,CT,-,-,CL_1000398,CL_0002138,UBERON_0002107,UBERON_0002107,-,BTO_0004235
SKNO-1,CL,-,-,CL_0000763,-,UBERON_0000178,UBERON_0002481,-,-
melanoma,CT,-,-,CL_0000148,CL_2000045,UBERON_0001003,UBERON_0001003,BTO_0000848,BTO_0000336
HUVEC-C_HUVEC_umbilical_vein_endothelial_cells_HYPOX,CL,CLO_0004307,CLO_0004307,CL_0002618,CL_0002618,UBERON_0002331,UBERON_0001918,BTO_0001949,BTO_0001979
RMG-I,CL,CLO_0037103,-,-,CL_0002328,UBERON_0000992,UBERON_0000998,BTO_0004930,-
CD4p CD25- CD45RAp Naive,CT,-,-,CL_0000898,CL_0000805,UBERON_0002370,UBERON_0000178,-,-
forebrain,A,-,-,CL_0002319,CL_0002319,UBERON_0001890,UBERON_0000839,BTO_0000478,BTO_0000801
RWPE1_prostate_epithelial_cells,CL,CLO_0008905,CLO_0008595,CL_0002231,CL_0002231,UBERON_0002367,UBERON_0001255,BTO_0003709,BTO_0001892
KYSE180_1,CL,CLO_0007130,-,CL_0000076,CL_0000076,UBERON_0001043,UBERON_0001043,-,-
sacrococcigeal teratoma cell line:HTST,CL,CLO_0050139,CLO_0037189,CL_0000586,CL_0000010,UBERON_0001350,UBERON_0001015,-,-
ID00016,CL,CLO_0029230,CLO_0037259,CL_0000542,CL_0011108,UBERON_0000178,UBERON_0002384,-,-
Trabecular Meshwork Cells donor1,CT,-,-,CL_0002367,CL_0001092,UBERON_0005969,UBERON_0001545,-,BTO_0002752
PDAC_SHCTR,CT,-,-,CL_0000083,CL_0000083,UBERON_0001264,UBERON_0001264,BTO_0003081,-
Fetal adrenal gland,A,-,-,CL_0000150,CL_0003002,UBERON_0002369,UBERON_0002369,BTO_0000047,-
primary-B-cell,CT,-,-,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,BTO_0000776,BTO_0000778
81-3,CL,CLO_0001001,-,CL_0000542,CL_0010003,UBERON_0000178,UBERON_0000955,-,-
Detroit_562_Pharyngeal_squamous_cell_carcinoma,CL,CLO_0002752,CLO_0002665,CL_0002251,CL_2000000,UBERON_0006562,UBERON_0014438,-,BTO_0004402
Olfactory epithelial cells donor1,CT,-,-,CL_0002167,CL_0000022,UBERON_0002268,UBERON_0001023,-,-
MIA Paca2,CL,CLO_0007726,-,CL_0002079,+,UBERON_0001264,UBERON_0001264,BTO_0002137,BTO_0005007
hMSCs,CT,-,-,CL_0000134,CL_0000134,UBERON_0002371,UBERON_0002384,BTO_0003298,BTO_0003298
Inhibitory_neur_cerebrum_2,CT,-,-,CL_0000540,CL_0000540,UBERON_0000955,UBERON_0000955,-,-
Th17-cells,CT,-,-,CL_0000899,CL_0000900,UBERON_0002405,UBERON_0002371,BTO_0005655,BTO_0004785
PRAD,CT,-,-,CL_0002231,CL_0002231,UBERON_0002367,UBERON_0002367,BTO_0002021,BTO_0001107
UCSD_Lung,A,-,-,CL_0000082,CL_0000082,UBERON_0002048,UBERON_0002048,BTO_0000763,BTO_0000767
NCI-H889_p8-15,CL,CLO_0008125,-,CL_0000082,CL_0000084,UBERON_0002048,UBERON_0002048,BTO_0005667,-
NB4_1,CL,CLO_0007947,CLO_0008402,CL_0000763,CL_0000763,UBERON_0000178,UBERON_0000178,BTO_0002136,BTO_0001950
ZR751,CL,-,-,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0003136,-
2229,-,-,-,CL_0000034,-,UBERON_0000955,UBERON_0002107,-,-
heart adult pool1,A,-,-,CL_0002494,CL_0000116,UBERON_0000948,UBERON_0000948,-,BTO_0000715
monocyte,CT,-,-,CL_0000576,CL_0000576,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0000876
monocyte_VB,CT,-,-,CL_0000576,CL_0000576,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0000876
CAOV4cis,CL,CLO_0002196,CLO_0009360,CL_2000064,CL_0000066,UBERON_0000992,UBERON_0000992,-,-
GM06990_female_B-cells,CL,CLO_0036556,CLO_0035020,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,-,-
BJAB_Burkitt_lymphoma_BIRA,CL,-,CLO_0008073,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,BTO_0001931,BTO_0004376
CD14_INFG_LPS,CT,-,-,CL_0001054,CL_0001054,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0000142
U87_EGFRvIII_shSOX9_FBS,CL,CLO_0009464,CLO_0009494,CL_0000127,CL_0000127,UBERON_0000955,UBERON_0001017,BTO_0002036,BTO_0006358
acute myeloid leukemia (FAB M2) cell line:Kasumi-6,CL,CLO_0007072,CLO_0037065,CL_0000763,CL_0000763,UBERON_0000178,UBERON_0000178,-,BTO_0005865
BE2C,CL,-,CLO_0009258,CL_0000031,CL_0000031,UBERON_0000955,UBERON_0001016,BTO_0004782,BTO_0002962
HuH7_hepatocellular_carcinoma_MITO,CL,CLO_0050850,-,CL_0000182,CL_0000182,UBERON_0002107,UBERON_0002107,BTO_0001950,BTO_0002458
Mel Juso,CL,CLO_0007676,-,CL_2000000,CL_1001594,UBERON_0001003,UBERON_0001003,BTO_0001588,-
GBM10,CT,CLO_0003456,CLO_0003456,CL_0000125,CL_0000125,UBERON_0000955,UBERON_0000955,-,-
Macrophage - monocyte derived donor3,CT,-,-,CL_0000235,CL_0000235,UBERON_0000178,UBERON_0000178,BTO_0000801,BTO_0000801
OCI-AML-3,CL,CLO_0009853,-,CL_0000763,CL_0000571,UBERON_0000178,UBERON_0000178,BTO_0004620,BTO_0004508
B_cell_blood,CT,-,-,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,BTO_0000776,BTO_0000776
pancreatic carcinoma cell line:NOR-P1,CL,CLO_0050103,-,CL_0000083,CL_0000064,UBERON_0001264,UBERON_0000178,BTO_0003533,-
Foreskin Keratinocyte Primary Cells skin02,CT,-,-,CL_1001606,CL_0000722,UBERON_0001332,UBERON_0001003,BTO_0005481,BTO_0000725
T_A,CL,-,-,CL_0000084,CL_0000084,UBERON_0000178,UBERON_0000178,BTO_0000782,BTO_0000782
H9_neural_progenitor_cell,CL,-,-,CL_0011020,CL_0011020,UBERON_0001016,UBERON_0001016,-,-
GM12878_female_B-cells_lymphoblastoid_cell_line,CL,CLO_0022851,CLO_0022831,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,BTO_0006353,BTO_0006359
endometrium cancer_DSG,CT,-,-,CL_0002149,CL_0002149,UBERON_0001295,UBERON_0000946,-,BTO_0003466
embryonic-kidney,A,-,-,CL_1000497,CL_1000497,UBERON_0000922,UBERON_0002113,BTO_0002733,-
iPSC_induced_pluripotent_stem_cells,CL,CLO_0037308,-,CL_0002248,CL_0002248,-,-,BTO_0006081,BTO_0006087
Cardiac Progenitor Cell,CT,-,-,CL_0011026,CL_0001024,UBERON_0000948,UBERON_0000948,-,BTO_0005128
HuH-6,CL,CLO_0050851,CLO_0050889,CL_0000182,CL_0000182,UBERON_0002107,UBERON_0002107,BTO_0001670,BTO_0004385
mesenchymal stem cell,CT,-,-,CL_0000134,CL_0000134,UBERON_0003104,UBERON_0003104,BTO_0003298,BTO_0003298
small intestine fetal donor1,A,-,-,CL_0002254,CL_0002254,UBERON_0002108,UBERON_0002108,BTO_0000651,BTO_0000737
3679,-,-,-,CL_0000034,-,UBERON_0000955,UBERON_0000955,-,-
iPSC-derived_cardiomyocytes,CT,-,-,CL_0002494,CL_0002494,UBERON_0000948,UBERON_0000948,BTO_0003324,BTO_0003324
SJSA-1,CL,CLO_0009031,CLO_0009664,CL_0001035,CL_0000147,UBERON_0002481,UBERON_0002384,BTO_0004216,BTO_0002888
ST1,CL,-,CLO_0050191,CL_0000084,CL_0000034,UBERON_0000178,UBERON_0000029,-,BTO_0002623
primary_breast_cancer,CT,-,-,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0000150,BTO_0000150
OSvKM,-,-,-,-,CL_0001035,-,UBERON_0002481,-,-
GBM38,CT,CLO_0003456,CLO_0003695,CL_0000125,CL_0000125,UBERON_0000955,UBERON_0000955,-,-
CD14_Primary_Cells,CT,-,-,CL_0001054,CL_0001054,UBERON_0000178,UBERON_0000178,-,BTO_0000146
MOLM13,CL,CLO_0009848,CLO_0009845,CL_0000763,CL_0000763,UBERON_0000178,UBERON_0000178,BTO_0004175,BTO_0004968
small intestine 30y,A,-,-,CL_0002254,CL_0002254,UBERON_0002108,UBERON_0002107,BTO_0000651,BTO_0000639
ENS_neur_intestine,CT,-,-,CL_0000540,CL_0000312,UBERON_0000160,UBERON_0000160,-,-
lung_3y,A,-,-,CL_0000082,CL_0000082,UBERON_0002048,UBERON_0002048,BTO_0000763,BTO_0000751
HEK293_siBAHD1_W667G_mutant,CL,CLO_0001230,CLO_0001239,CL_0002518,CL_0002518,UBERON_0002113,UBERON_0002113,BTO_0000007,BTO_0001939
MKL1_virus_positive,CL,-,CLO_0037133,CL_0000242,CL_0002612,UBERON_0001003,UBERON_0002113,-,-
750N,CT,-,-,CL_1000497,CL_4002177,UBERON_0002113,UBERON_0002048,-,-
fibrosarcoma cell line:HT-1080,CL,CLO_0004276,CLO_0006180,CL_0000066,CL_0000056,UBERON_0002384,UBERON_0002384,BTO_0001282,BTO_0001882
SK-N-BE2,CL,CLO_0009052,-,CL_0000031,-,UBERON_0001016,UBERON_0001017,BTO_0002696,BTO_0004302
HelaS3 ENCODE,CL,CLO_0003696,CLO_0003696,CL_0002535,CL_0002535,UBERON_0000002,UBERON_0000002,BTO_0000568,BTO_0000568
WA09_embryonic_stem_cells,CL,-,CLO_0037281,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000922,BTO_0006062,BTO_0002840
MO1043_ICN1_HA_H3K27Ac_a,CL,-,-,CL_0000236,CL_0011108,UBERON_0000178,UBERON_0000992,-,-
