Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
HCC1143_ductal_breast_carcinoma,CL,CLO_0003630,CLO_0000031,CL_0002327,CL_0000066,UBERON_0000310,UBERON_0002040,-,BTO:0000123
CD19_Primary,CT,-,CLO_0000001,CL_0001201,CL:0000001,UBERON_0000178,UBERON_0000017,BTO_0000776,BTO:0000001
SUIT2 WT,CL,CLO_0037114,CLO_0000001,CL_1001433,CL_0000001,UBERON_0000017,UBERON:0001234,BTO_0003493,BTO:0000075
HCC95_squamous_cell_lung_carcinoma,CL,-,CLO_0000035,CL_0000076,CL_0000066,UBERON_0002048,UBERON_0002048,-,BTO:0000166
CD19+ B Cells donor3,CT,-,CLO_0000001,CL_0001201,CL:0000232,UBERON_0000178,UBERON_0000315,BTO_0000776,BTO_0000255
leg_muscle,A,-,CLO_0000020,CL_0000737,CL:0000124,UBERON_0001383,UBERON_0001000,BTO_0000722,BTO:0000123
Thymus,A,-,CLO_0000060,CL_0002293,CL_0000122,UBERON_0002370,UBERON_0002045,BTO_0001374,BTO:0000176
Gastrointestinal stromal tumor,CT,-,CLO_0000001,CL_0002319,CL_0000187,UBERON_0001555,UBERON_0002045,BTO_0004111,BTO:0000201
Esophagus_Mucosa,A,-,CLO_0000050,CL_0002252,CL_0000167,UBERON_0002469,UBERON_0002051,BTO_0002859,BTO:0000123
LK-2,CL,CLO_0050064,CLO_0000012,CL_0000076,CL_0000001,UBERON_0002048,UBERON_0000010,-,BTO:0002004
TE7,CL,CLO_0009319,CLO_0000001,CL_0000076,CL_0000000,UBERON_0001043,UBERON_0002015,-,obo:BTO_0001577
NCI-H1299,CL,CLO_0007986,CLO_0000040,CL_0000082,CL_0000003,UBERON_0002048,-,BTO_0002552,obo:BTO_0001262
patient-derived_pleaural_effusion,A,-,CLO_0000000,-,CL_0000001,UBERON_0000175,UBERON_0001000,-,BTO:0000511
Human Podocyte Cell Line AB8/13,CL,-,CLO_0000022,CL_0002518,CL_0000246,UBERON_0001230,UBERON_0006505,-,BTO:0000100
GIST-T1,CL,-,CLO_0000050,CL_0002319,CL_0000065,UBERON_0000945,UBERON_0001000,-,obo:BTO_0001242
non-tamoxifen_EC2,CT,-,CLO_0000053,CL_0002149,CL:0000001,UBERON_0001295,UBERON:0000104,-,BTO:0001234
Fibroblast - Gingival donor1,CT,-,CLO_0000001,CL_0000057,CL_0000064,UBERON_0001828,UBERON_0002045,BTO_0004138,BTO:0000039
KMS-11_Plasma_cell_myeloma,CL,-,CLO_0000058,CL_0000786,CL_0000237,UBERON_0002371,UBERON_0002364,BTO_0003932,BTO_0000123
MC-IXC,CL,CLO_0007615,CLO_0000001,CL_0000057,CL:0000001,UBERON_0000955,UBERON:0000000,BTO_0005372,BTO_0000050
umbilical-cord-derived-mesenchymal-stem-cells_Control_cycle_0,CT,-,CLO_0000001,CL_0000134,CL_0000180,UBERON_0002331,UBERON_00022136,-,BTO:0000050
CLB-PE,CL,-,CLO_0004385,CL_0000031,CL:0000001,UBERON_0001016,UBERON_0001000,-,BTO:0001234
Fetal_Adrenal_Gland,A,-,CLO_0000057,CL_0000150,CL_0000060,UBERON_0002369,UBERON_0001004,BTO_0000047,BTO:0000234
mycosis fungoides T cell lymphoma cell line:HuT 102 TIB-162,CL,CLO_0004303,CLO_0000001,CL_0000084,CL_0000001,UBERON_0000178,UBERON:0001016,-,BTO:0000001
osteoblasts,CT,-,CLO_0000020,CL_0000062,CL_0000233,UBERON_0002481,UBERON_0002362,BTO_0001593,BTO:0000050
CD14_monocyte_PB,CT,-,CLO_0000030,CL_0001054,CL:0000238,UBERON_0000178,UBERON_0000015,BTO_0000876,BTO:0000012
BGO3_embryonic_stem_cells,CL,-,CLO_0000001,CL_0002322,CL:0000235,UBERON_0000922,UBERON_0001000,-,BTO:0000340
salivary acinar cells donor2,CT,-,CLO_0000050,CL_0002623,CL_0000234,UBERON_0001044,UBERON_0002049,-,BTO:0000424
HGPS fibroblast_LMNA_AG11498,CT,-,CLO_0000001,CL_0000057,CL_0000001,UBERON_0002384,UBERON:0002045,-,BTO:0004272
MCF7L-P_FOXA1-Dox,CL,-,CLO_0003844,CL_0002327,CL_0000001,UBERON_0000310,UBERON:0002101,-,BTO:0001075
Primary HSCs G-CSF-mobilized female,CT,-,CLO_0027259,CL_0000037,CL:0000001,UBERON_0002371,UBERON:0008301,-,BTO_0000057
COBL-a,CL,-,CLO_0000012,CL_0000988,CL_0000001,UBERON_0002331,UBERON_0002049,-,BTO:0000001
leukophereses_p456,CT,-,CLO_0000001,CL_0000738,CL:0000540,UBERON_0000178,UBERON_0000015,BTO_0000751,BTO:0000315
HCC95,CL,-,CLO_0000001,CL_0000076,CL_0000011,UBERON_0002048,UBERON:0001010,-,BTO:0006027
CiPSC,CT,-,CLO_0007095,CL_0002248,CL_0000065,-,UBERON:0000000,-,BTO:0000123
HCC1428,CL,CLO_0003637,CLO_0000001,CL_0002327,CL_0000001,UBERON_0000310,UBERON:0000010,-,BTO:0004083
MCF7_Invasive_ductal_breast_carcinoma_CHX_10UM,CL,CLO_0007606,CLO_0000057,CL_0002327,CL_4006001,UBERON_0000310,UBERON_0002048,BTO_0000093,BTO:0000279
peripheral neuroectodermal tumor cell line:KU-SN,CL,CLO_0050141,CLO_0000030,CL_0002319,CL_0000001,UBERON_0002481,UBERON_0002044,-,BTO:0000001
CD14+ monocytes - mock treated donor1,CT,-,CLO_0000002,CL_0001054,CL:0000234,UBERON_0000178,UBERON_0001000,BTO_0000876,BTO_0000123
neutrophil (CB),CT,-,CLO_0000044,CL_0000775,CL:0000234,UBERON_0000178,UBERON_0002373,BTO_0000130,BTO:0000010
Myoblast donor1,CT,-,CLO_0000115,CL_0000056,CL:0008006,UBERON_0005090,UBERON:0002102,BTO_0000222,BTO:0000053
HCC1599_WO,CL,CLO_0003641,CLO_0000001,CL_0002327,CL_0000001,UBERON_0000310,UBERON_0000015,-,BTO:0003323
Vascular_endo_eye,CT,-,CLO_0000057,CL_0002139,CL_0000137,UBERON_0000970,UBERON_0002102,-,BTO:0000123
GIST-10_PDGFRA e1,CL,-,CLO_0000001,CL_0002319,CL_1001567,UBERON_0001555,UBERON:0000015,-,BTO:0000001
GP5d_colon_adenocarcinoma_SIRAD21,CL,CLO_0003555,CLO_0000038,CL_0011108,CL_0000001,UBERON_0001155,UBERON_0002048,-,BTO:0003633
SK-MEL-147,CL,-,CLO_0000001,CL_0000148,CL_0000001,UBERON_0001003,UBERON:0000631,-,BTO:0002130
tibial_artery,A,-,CLO_0000027,-,CL_0000230,UBERON_0007610,UBERON_0002048,-,BTO:0004666
SHEP-21N_DOX_2h,CL,-,obo:CLO_0000178,CL_0000031,CL_0000001,UBERON_0001016,UBERON:0000955,BTO_0004654,BTO_0000301
Lymphatic_endothelial_heart,CT,-,CLO_0000050,CL_0002138,CL_0000261,UBERON_0000310,UBERON_0002205,-,BTO:0004303
breast-cancer,CT,-,CLO_0000020,CL_0002327,CL_0000540,UBERON_0000310,UBERON_0001000,BTO_0000150,BTO:0000270
OECM1_oral_cavity_squamous_cell_carcinoma,CL,-,CLO_0000012,CL_0000076,CL:0000230,UBERON_0001828,UBERON:0002049,BTO_0003964,BTO:0000420
EW-3,CL,-,CLO_0000010,CL_0001035,CL_0000001,UBERON_0002481,UBERON_0001234,-,BTO_0001242
GM19240_B_cells_Lymphoblastoid_Cell_Lines,CL,CLO_0027143,CLO_0000057,CL_0000236,CL:0000540,UBERON_0000178,UBERON:0002048,-,BTO:0000075
IOE11,CL,-,CLO_0000118,CL_2000064,CL_0000001,UBERON_0000992,UBERON:0000018,-,obo:BTO_0001289
LNCaP_prostate_carcinoma_SHFOXA1_PHFRPMIFCS,CL,CLO_0007365,CLO_0000001,CL_0002231,CL_0000072,UBERON_0002367,UBERON_0002048,BTO_0001321,BTO:0000032
MM1_S_plasma_cell_myeloma,CL,CLO_0037203,CLO_0000012,CL_0000945,CL_0000063,UBERON_0000178,UBERON_0002106,BTO_0003933,BTO:0000001
B-cell,CT,-,CLO_0000001,CL_0000236,CL:0000540,UBERON_0000178,UBERON_0002373,BTO_0000776,BTO:0000185
PF-382_childhood_T_acute_lymphoblastic_leukemia,CL,CLO_0008421,CLO_0000050,CL_0000084,CL:0000011,UBERON_0000178,UBERON:0001016,-,BTO:0000284
KK1_Adult_T_acute_lymphoblastic_leukemia,CL,-,CLO_0000067,CL_0000084,CL_0000001,UBERON_0000178,UBERON_0001010,-,BTO:0000287
H1-TRO,CL,-,CLO_0000001,CL_0000351,CL_0007000,UBERON_0000922,UBERON:0006135,BTO_0001079,obo:BTO_0002871
SkeletalMuscle,A,-,CLO_0000056,CL_0000188,CL_0000242,UBERON_0001134,UBERON_0002045,BTO_0001103,BTO:0000012
Endothelial Cells (ECs),CT,-,CLO_0000010,CL_0000115,CL_0000120,UBERON_0001986,UBERON_0002045,BTO_0001176,BTO:0000123
H3.3K27M_JN29-BS3,-,-,CLO_0000012,-,CL:0000000,UBERON_0000955,UBERON:0001010,-,BTO_0000582
ES-UCSF4 Cells,CL,-,CLO_0000001,CL_0002322,CL_0000001,UBERON_0000922,UBERON_0001001,-,BTO_0000123
MLPS_T2,CT,-,CLO_0000012,CL_0000136,CL_0000001,UBERON_0001013,UBERON:0000102,-,obo:BTO_0001262
myxofibrosarcoma cell line:MFH-ino,CL,CLO_0050084,CLO_0000001,-,CL_0000001,UBERON_0002384,UBERON_0001000,-,BTO:0000001
Foreskin Melanocyte Primary Cells skin03,CT,-,CLO_0000073,CL_2000045,CL_0000123,UBERON_0001332,UBERON_0001005,BTO_0005457,BTO:0000001
lncaparhi-ar-dht1nm,CL,CLO_0007365,CLO_0000001,CL_0002231,CL_0000000,UBERON_0002367,UBERON_0001000,BTO_0001321,BTO:0000001
Pancreatic cancer cells_THZ1,CT,-,CLO_0000039,CL_0000083,CL_0000068,UBERON_0001264,UBERON_0002047,BTO_0000584,BTO:0000012
MPAL2_T1_3,CT,-,CLO_0000442,CL_0000988,CL_0000001,UBERON_0000178,UBERON:0002102,-,obo:BTO_0001614
BJ_fibroblasts,CL,CLO_0001980,CLO_0000020,CL_1001608,CL_0000004,UBERON_0001332,UBERON_0006120,BTO_0003807,BTO:0000383
MCF7L-P_E2_24h,CL,-,CLO_0000123,CL_0002327,CL_0000005,UBERON_0000310,UBERON_0002100,-,obo:BTO_0001614
Brain_Substantia_nigra,A,-,CLO_0000001,CL_0002614,CL_0000120,UBERON_0002038,UBERON_0002100,BTO_0000143,BTO:0000383
D341_6,CL,CLO_0002677,CLO_0000001,CL_0002319,CL_0000001,UBERON_0002037,UBERON:0000012,-,obo:BTO_0001614
HepG2_Hepatocellular_Carcinoma,CL,CLO_0003704,CLO_0000056,CL_0000182,CL_0000002,UBERON_0002107,UBERON:0000955,BTO_0000599,BTO:0000235
gm18505,CL,CLO_0024913,CLO_0000005,CL_0000236,CL_0000123,UBERON_0000178,UBERON:0000000,-,BTO:0001560
M1_VB,CT,-,CLO_0000001,CL_0000235,CL:0000001,UBERON_0000178,UBERON:0000000,-,BTO:0002037
CD4+_CD25-_IL17-_PMA-Ionomycin_stimulated_MACS_purified_Th_Primary_Cells,CT,-,CLO_0000001,CL_0000492,CL:0000842,UBERON_0002405,UBERON_0000015,BTO_0001678,BTO_0000080
Raji_JQ1,CL,CLO_0008734,CLO_0000012,CL_0000236,CL_0000001,UBERON_0000178,UBERON_0001234,BTO_0001154,BTO:0002461
Ly-1,CL,-,CLO_0000012,CL_0000236,CL_0000002,UBERON_0000178,UBERON_0002125,-,BTO:0003515
IMR90_lung_fibroblasts_TNF,CL,CLO_0006951,CLO_0000060,CL_0002553,CL_0000002,UBERON_0002048,UBERON_0002045,BTO_0001229,BTO:0000187
primary-dermal-fibroblasts,CT,-,CLO_0000057,CL_0002620,CL_0000122,UBERON_0002067,UBERON_0002407,BTO_0004419,BTO:0000354
Detroit562,CL,CLO_0002752,CLO_0000001,CL_0002251,CL_0000001,UBERON_0006562,UBERON_0002100,-,BTO:0005640
Bladder,A,-,CLO_0000031,CL_1001319,CL_0000120,UBERON_0001255,UBERON_00000204,BTO_0000123,BTO:0000055
mammary_epithelial_cell,CT,-,CLO_0000057,CL_0002327,CL_0000129,UBERON_0000310,UBERON_0002040,BTO_0002768,BTO:0000186
pancreas_37y,A,-,CLO_0000011,-,CL_0000153,UBERON_0001264,UBERON_0002102,BTO_0000988,BTO:0000247
AsPC1-untreated,CL,CLO_0001756,CLO_0000001,CL_0000083,CL:0000125,UBERON_0001264,UBERON:0001019,BTO_0001864,BTO:0001234
Natural Killer Cells donor2,CT,-,CLO_0000033,CL_0000623,CL:0000125,UBERON_0002405,UBERON_0002047,BTO_0000914,BTO:0000424
Be2-C,CL,-,CLO_0000012,CL_0000031,CL_0000002,UBERON_0000955,UBERON:0000014,BTO_0004782,BTO_0000123
SGBS_Simpson_Golabi_Behmel_syndrome_type_1_adipocytes,CT,-,CLO_0000022,CL_0000499,CL_0000017,UBERON_0001013,UBERON_0001013,-,BTO_0000349
HASMC,CT,-,CLO_0000001,CL_0002539,CL:0000001,UBERON_0004178,UBERON:0000039,BTO_0004577,BTO_0000123
CD14+ monocytes - treated with Salmonella donor1,CT,-,CLO_0000001,CL_0001054,CL_0000213,UBERON_0000178,UBERON_0001000,BTO_0000876,BTO_0000147
CD34_adult,CT,-,CLO_0000054,CL_0000037,CL_0000184,UBERON_0002371,UBERON_00023973,BTO_0000725,obo:BTO_0005265
V855,-,-,CLO_0000001,CL_0011108,CL_0000001,UBERON_0001155,UBERON:0000061,-,BTO:0002898
HBL1,CL,CLO_0037256,CLO_0000010,CL_0000236,CL_0000001,UBERON_0000178,UBERON:0000015,BTO_0002522,BTO_0000000
THP-1_untr,CL,CLO_0009348,CLO_0000012,CL_0000576,CL_0000010,UBERON_0000178,UBERON:0002048,BTO_0001370,BTO:0001678
H1-hESC,CL,CLO_0037281,CLO_0000001,CL_0002322,CL_0000000,UBERON_0000922,UBERON_0002100,BTO_0006080,BTO:0000001
NCI-H1385,CL,CLO_0007991,CLO_0001322,CL_0000082,CL_0000001,UBERON_0002048,-,-,BTO_0000512
HCT-116,CL,CLO_0003665,-,CL_0011108,CL_0000001,UBERON_0001155,UBERON:0000001,BTO_0001109,BTO:0001109
CD4_T-cells,CT,-,CLO_0000001,CL_0000492,CL:0000540,UBERON_0002405,UBERON_0002015,BTO_0002417,BTO:0000500
SJNB3,CL,-,CLO_0000012,CL_0000031,CL:0000001,UBERON_0001016,UBERON_0000015,-,BTO:0000000
Keratinocytes,CT,-,CLO_0000054,CL_0000312,CL_0000230,UBERON_0001003,UBERON_0002360,BTO_0000667,BTO:0000012
naive_B_VB,CT,-,CLO_0000057,CL_0000788,CL_0000001,UBERON_0000178,UBERON_0015228,-,BTO_0005528
Dermal fibroblast,CT,-,CLO_0000006,CL_0002551,CL_0000066,UBERON_0002067,UBERON_0006120,BTO_0004419,BTO:0000123
SH-SY5Y_DMSO_3h,CL,CLO_0009015,CLO_0000001,CL_0000031,CL_0000066,UBERON_0002371,UBERON:0002048,BTO_0000793,BTO:0000050
u2os-actd-ps46,CL,CLO_0009454,CLO_0000001,CL_0001035,CL_0000001,UBERON_0002481,UBERON_0001000,BTO_0001938,BTO:0001938
metastatic_prostate_cancer_tissue,CT,-,CLO_0000057,CL_0002231,CL_0000123,UBERON_0002367,UBERON_0002101,-,BTO:0000123
Kasumi-1_acute_myeloblastic_leukemia,CL,CLO_0007069,CLO_0000032,CL_0000763,CL_0000039,UBERON_0000178,UBERON:0000122,BTO_0004136,BTO:0000278
CMP_LS_BM1214,CT,-,CLO_0000001,CL_0000049,CL_0000001,UBERON_0002371,UBERON:0000015,BTO_0004730,BTO:000145
TAMR_E2,CL,-,CLO_0000123,CL_0002327,CL:0000001,UBERON_0000310,UBERON:00025072,-,obo:BTO_0001494
Osteoblast - differentiated donor1,CT,-,CLO_0000020,CL_0000062,CL:0000120,UBERON_0002481,UBERON_0002357,BTO_0001593,BTO:0000340
chronic myelogenous leukemia cell line:K562 ENCODE biol_rep2,CL,CLO_0007059,CLO_0000001,CL_0000763,CL_0000066,UBERON_0002371,UBERON_0002044,BTO_0000664,BTO:0000427
BI_Brain_Anterior_Caudate,A,-,CLO_0000001,CL_0002319,CL_0000001,UBERON_0001873,UBERON_0002046,BTO_0000211,BTO:0000496
Breast vHMEC mammary epithelial,CT,-,CLO_0000055,CL_0002327,CL_0000066,UBERON_0000310,UBERON_0002042,BTO_0004300,BTO:0000031
THP1_DMSO_noPMA,CL,CLO_0009348,CLO_0000001,CL_0000576,CL:0000001,UBERON_0000178,UBERON_00023700,BTO_0001370,obo:BTO_0005375
NCI-H3122_lung_adenocarcinoma,CL,CLO_0037033,CLO_0000032,CL_0000082,CL_0000001,UBERON_0002048,UBERON:0002048,-,BTO:0000354
Skeletal_muscle,A,-,CLO_0000002,CL_0000188,CL_0000066,UBERON_0001134,UBERON_0001001,BTO_0001103,BTO:0000149
HDFhuman_dermal_fibroblasts_DMSO,CT,-,CLO_0000032,CL_0002620,CL_0000001,UBERON_0002067,UBERON:0002041,BTO_0004419,BTO:0000335
adrenal gland_37y,A,-,CLO_0000012,CL_0000150,CL_0000123,UBERON_0002369,UBERON_0002055,BTO_0000047,BTO:0000379
CM CD4+ ab T (VB),CT,-,-,CL_0000624,CL:0000232,UBERON_0000178,UBERON:0000010,-,BTO:0001234
HeLa-B2_GRKD_TA_TNFA,CL,-,CLO_0000001,CL_0002535,CL_0000000,UBERON_0000002,UBERON:0002105,-,BTO_0000063
HUVEC-C_HUVEC_umbilical_vein_endothelial_cells_DMSO_NORMO,CL,CLO_0004307,CLO_0000001,CL_0002618,CL_0000001,UBERON_0002331,UBERON_0002106,BTO_0001949,BTO:0000098
Fetal_Intestine_Large,A,-,CLO_0000123,CL_0002253,CL_0000123,UBERON_0000059,UBERON:0002041,BTO_0000706,BTO:0000073
KMLS-1,CL,-,-,CL_0000136,CL_0000001,UBERON_0001013,UBERON:0000010,-,BTO:0003309
HUES6,CL,-,CLO_0000001,CL_0002322,CL_0000001,UBERON_0000922,UBERON:0000006,-,BTO:0005573
HSMMtube,CT,-,CLO_0000001,CL_0002372,CL_0000047,UBERON_0005090,UBERON_0006122,-,BTO:0000123
HUVEC-C_HUVEC_umbilical_vein_endothelial_cells,CL,CLO_0004307,CLO_0000034,CL_0002618,CL_0000115,UBERON_0002331,UBERON_0002049,BTO_0001949,BTO:0000420
Prostate Epithelial Cells donor3,CT,-,CLO_0000010,CL_0002231,CL:0000251,UBERON_0002367,UBERON_0002380,BTO_0001033,BTO:0000200
CFPAC1,CL,CLO_0002395,CLO_0000001,CL_0000083,CL_0000001,UBERON_0001264,-,BTO_0004738,BTO:0000152
H1 derived mesenchymal stem cells,CL,-,CLO_0000015,CL_0000134,CL_0000057,UBERON_0003104,UBERON_0006570,BTO_0003298,BTO:0000805
vcap-dht-mdv3100,CL,CLO_0037117,CLO_0000000,CL_0002231,CL_0000650,UBERON_0002367,UBERON:0000100,BTO_0003215,BTO_0001234
visceral adipose_CS_H507,CT,-,CLO_0000012,CL_0000136,CL:0000124,UBERON_0035818,UBERON:0001012,-,BTO:0000232
Primary T regulatory cells (from PB),CT,-,-,CL_0000815,CL:0000860,UBERON_0000178,-,BTO_0004520,BTO_0000456
liposarcoma cells_LP6,CL,-,CLO_0000001,CL_0000136,CL_0000002,UBERON_0001013,UBERON_0002366,-,BTO:0001000
pancreatic cancer cells,CT,-,CLO_0000057,CL_0000083,CL_0000132,UBERON_0001264,UBERON_0002045,BTO_0000584,BTO:0000342
CD4+ cell_UNTREATED,CT,-,CLO_0000034,CL_0000492,CL:0000237,UBERON_0002405,UBERON_0000175,BTO_0002417,BTO:0000001
Macrophages_D,CT,-,CLO_0000002,CL_0000235,CL:0000235,UBERON_0000178,UBERON_0000021,BTO_0000801,BTO:0000290
OCI-LY1_966,CL,-,CLO_0000000,CL_0000236,CL_0000001,UBERON_0002371,UBERON:0000015,-,obo:BTO_0002871
ChaGo-K-1,CL,CLO_0002413,CLO_0000001,CL_0002328,CL_0000010,UBERON_0002185,UBERON_0000010,BTO_0003108,-
retinal_pigment_epithelial_cell,CT,-,CLO_0000023,CL_0002586,CL_0000063,UBERON_0000966,UBERON_00000259,BTO_0004910,BTO:0000359
Ovarian Cancer Cell,CT,CLO_0037296,CLO_0000085,-,CL_0000132,UBERON_0000992,UBERON_0002048,BTO_0001023,BTO:0000291
keratinocytes,CT,-,CLO_0000056,CL_0000312,CL_0000788,UBERON_0001003,UBERON_0000024,BTO_0000667,BTO:0000123
BG01V,CL,CLO_0003716,CLO_0000001,CL_0002322,CL_0000001,UBERON_0000922,-,-,BTO_0000001
TUHR10TKB,CL,CLO_0050896,CLO_0000012,CL_1000497,CL_0000001,UBERON_0002113,UBERON:0001000,BTO_0003732,BTO:0003732
SCC,CT,-,CLO_0000001,CL_0000076,CL:0000001,UBERON_0006914,UBERON:0006125,BTO_0002024,BTO:0003410
MOLM-14,CL,-,CLO_0000010,CL_0000763,CL_0000123,UBERON_0000178,UBERON:0000010,BTO_0005720,obo:BTO_0001614
SARC,CT,-,CLO_0000027,CL_0002320,CL:0000001,UBERON_0002384,UBERON_0002394,BTO_0001207,BTO_0000012
SAH_WT,CL,CLO_0037307,CLO_0000012,CL_0002248,CL_0000123,UBERON_0000922,UBERON_0001000,BTO_0006081,BTO_0001494
adult T-cell leukemia cell line:ATN-1,CL,CLO_0050985,CLO_0000001,CL_0000084,CL_0000012,UBERON_0000178,UBERON_0001000,-,BTO:0000123
SU-DHL-1_Anaplastic_large_cell_lymphoma,CL,CLO_0009160,CLO_0000023,CL_0000542,CL_0000061,UBERON_0000178,UBERON_0002104,BTO_0005058,BTO:0000001
NHA,CT,-,CLO_0000001,CL_0000127,CL:0000001,UBERON_0001017,UBERON:0000015,BTO_0000099,BTO:0001080
Macrophages_G,CT,-,CLO_0000001,CL_0000235,CL_0000235,UBERON_0000178,UBERON_0002376,BTO_0000801,BTO:0000360
spleen 34y,A,-,CLO_0000052,-,CL_0000120,UBERON_0002106,UBERON_0002100,BTO_0001281,BTO:0000056
NMC_1015,-,-,CLO_0000015,-,CL_0000000,-,UBERON:0000015,-,obo:BTO_0006155
Caco-2_colon_adenocarcinoma,CL,CLO_0002172,CLO_0000039,CL_0011108,CL_0000001,UBERON_0001155,UBERON_0002044,BTO_0000195,BTO:0000315
fibroblast,CT,-,CLO_0000055,CL_0000057,CL_0000122,UBERON_0002384,UBERON_00000263,BTO_0000452,BTO:0000252
PER-117,CL,-,CLO_0022397,CL_0000084,CL:0000001,UBERON_0000178,-,-,BTO_000117
Pancreas,A,-,CLO_0000023,-,CL_0000184,UBERON_0001264,UBERON_0002015,BTO_0000988,BTO_0000112
HGEP,CT,-,CLO_0026949,CL_0011026,CL:0000000,UBERON_0001949,UBERON_0006122,-,BTO:0000001
NGP,CL,CLO_0037091,CLO_0000123,CL_0000031,CL_0000001,UBERON_0001016,UBERON_0004865,-,BTO:0000001
breast_tumor_GOODOUTCOME,CT,-,CLO_0000011,-,CL_0000057,UBERON_0000310,UBERON_0002040,BTO_0000150,BTO:0000302
podocyte_CTL,CT,-,CLO_0000021,CL_0000653,CL_0000040,UBERON_0002113,UBERON_0000054,BTO_0002295,BTO:0000160
H1_Neural_Progenitor_Cells,CL,-,CLO_0000061,CL_0011020,CL:0000121,UBERON_0000922,UBERON_0000021,-,BTO:0000123
AT1_B,CT,-,CLO_0000001,CL_0002062,CL_0000012,UBERON_0002299,UBERON_0000996,BTO_0000780,obo:BTO_0001494
colon,A,-,CLO_0000065,CL_0011108,CL_0000065,UBERON_0001155,UBERON_0002048,BTO_0000269,BTO:0000350
Astro_cerebrum,CT,-,CLO_0000178,CL_0000127,CL_0000001,UBERON_0000955,UBERON_0002100,-,BTO:0003809
MDA-Pca-2b,CL,-,CLO_0000057,CL_0002231,CL_0000001,UBERON_0002367,UBERON:0001234,BTO_0005050,BTO:0000001
PC_3,CL,CLO_0008395,CLO_0000030,CL_0002231,CL_0000001,UBERON_0002367,UBERON_0000955,BTO_0001061,BTO:0001279
macrophages_IFNG,CT,-,CLO_0007000,CL_0000235,CL:0000234,UBERON_0000178,UBERON_0002372,BTO_0000801,BTO:0000670
CluB_A,CT,-,CLO_0000374,CL_0000158,CL_0000001,UBERON_0002048,UBERON_0007794,-,BTO_0000794
PA-1,CL,CLO_0008350,CLO_0000001,CL_0000021,CL_0000001,UBERON_0000992,UBERON_0002100,BTO_0001591,BTO:0000123
Smooth Muscle Cells - Prostate donor1,CT,-,CLO_0000031,CL_1000487,CL:0000780,UBERON_0004243,UBERON_0002048,-,BTO:0000356
MM087_Primary_Melanoma,CT,-,CLO_0000024,CL_0000148,CL_0000001,UBERON_0001003,UBERON:0002105,-,BTO:0000123
SNU-398,CL,CLO_0009098,CLO_0000001,CL_0000182,CL_0000001,UBERON_0002107,UBERON:0001234,BTO_0003170,BTO_0001487
epidermoid carcinoma cell line:Ca Ski,CL,CLO_0002165,CLO_0000001,CL_1001575,CL_0000007,UBERON_0000002,UBERON_0002100,BTO_0003109,BTO_0000345
NT2-D1,CL,CLO_0008207,-,CL_0002248,CL_0000001,UBERON_0000473,UBERON:0001016,BTO_0000946,BTO:0000946
immature langerhans cells donor2,CT,-,CLO_0000057,CL_0000453,CL:0000018,UBERON_0002405,UBERON_0006452,BTO_0000705,BTO_0000297
A549_1,CL,CLO_0001601,CLO:0000001,CL_0000082,CL_0000010,UBERON_0002048,UBERON_00000209,BTO_0000018,BTO_0001262
optic nerve donor1,A,-,CLO_0000021,CL_0002319,CL:0000123,UBERON_0009906,UBERON_0002020,BTO_0000966,BTO:0000373
Tracheal Epithelial Cells donor1,CT,-,CLO_0000008,CL_0000307,CL_0000154,UBERON_0003126,UBERON_0002045,BTO_0001388,BTO:0000278
AT1_G,CT,-,CLO_0000123,CL_0002062,CL:0000001,UBERON_0002299,UBERON_0000010,BTO_0000780,obo:BTO_0001494
MDM,CT,-,CLO_0000001,CL_0000235,CL_0000001,UBERON_0000178,UBERON_0000015,-,BTO:0004087
CytoTrophob_3,A,-,CLO_0000012,CL_0000034,CL_0000013,UBERON_0000319,UBERON:0009121,BTO_0000322,BTO_0000322
Acute Myeloid Leukemia Cell,CT,-,CLO_0000020,CL_0000763,CL_0000001,UBERON_0000178,UBERON_0001000,BTO_0001545,BTO:0000012
peripheral_blood_mononuclear_cells,CT,-,CLO_0000065,CL_2000001,CL_0000232,UBERON_0000178,UBERON_0000018,BTO_0001025,BTO:0000325
iPS-DF-6.9,CL,CLO_0037308,obo:CLO_0015428,CL_0002248,CL_0000001,-,UBERON_0002048,-,BTO:0003347
Primary monocytes from?peripheral?blood,CT,-,CLO_0000035,CL_0000576,CL:0000235,UBERON_0000178,UBERON_0000120,BTO_0000876,BTO:0000101
CD8_T_cells,CT,-,CLO_0000001,CL_0000625,CL:0000543,UBERON_0002405,UBERON_0000025,BTO_0000289,BTO_0000320
MPAL2_T1_4,CT,-,CLO_0000010,CL_0000988,CL_0000001,UBERON_0000178,UBERON_0002340,-,obo:BTO_0001614
Rh1,CL,CLO_0009878,CLO_0000001,CL_0002322,CL_0000001,-,UBERON_0000025,BTO_0005378,BTO:0005841
fetal heart_PCW17_12570,A,-,CLO_0000053,CL_0002494,CL:0000182,UBERON_0000948,UBERON_0002105,BTO_0000562,BTO:0000862
BCBL-1,CL,-,CLO_0001246,CL_0000236,CL_0000067,UBERON_0000178,UBERON:0000015,BTO_0002727,BTO:0003323
MOLM13_SIK3TQ,CL,CLO_0009848,CLO_0000012,CL_0000763,CL_0000001,UBERON_0000178,UBERON:0000015,BTO_0004175,BTO:0000165
